Rk,Gcar,Gtm,Date,Team,AWAY,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
39,39,44,2018-01-17,90015,1,73102,L 90-114,,26:27,3,8,0.375,3,6,0.5,0,2,0.0,0.563,0,0,,0,3,3,2,2,0,0,1,9,8.5,-19
40,40,45,2018-01-19,90015,0,46225,W 99-86,*,32:54,4,8,0.5,1,4,0.25,3,4,0.75,0.563,0,0,,0,5,5,1,0,0,3,2,9,3.4,5
41,41,46,2018-01-21,90015,0,10001,W 127-107,*,17:02,0,1,0.0,0,1,0.0,0,0,,0.0,0,0,,0,0,0,0,0,1,0,3,0,-1.2,-2
42,42,47,2018-01-23,90015,0,02114,W 108-107,,23:06,2,4,0.5,0,2,0.0,2,2,1.0,0.5,0,2,0.0,1,1,2,1,0,0,0,1,4,2.5,7
43,43,48,2018-01-26,90015,1,60612,W 108-103,,22:50,1,2,0.5,1,2,0.5,0,0,,0.75,2,4,0.5,0,3,3,1,0,0,0,0,5,4.8,-17
44,44,49,2018-01-28,90015,1,51300,L 111-123,,13:32,0,1,0.0,0,1,0.0,0,0,,0.0,0,2,0.0,1,1,2,0,0,0,1,0,0,-1.5,-14
45,45,50,2018-01-31,90015,1,32801,L 105-127,,13:53,1,2,0.5,1,2,0.5,0,0,,0.75,0,0,,0,1,1,2,0,0,0,0,3,3.7,-6
46,46,51,2018-02-02,90015,1,11217,W 102-99,*,34:48,5,8,0.625,3,6,0.5,2,2,1.0,0.813,2,4,0.5,3,11,14,2,1,0,0,2,15,17.6,0
47,47,52,2018-02-04,90015,1,73102,W 108-104,*,39:11,5,6,0.833,2,3,0.667,3,3,1.0,1.0,2,2,1.0,1,10,11,2,2,0,2,1,14,16.5,7
48,48,53,2018-02-06,90015,0,85004,W 112-93,*,31:02,5,7,0.714,3,4,0.75,2,3,0.667,0.929,2,2,1.0,2,9,11,3,1,1,1,4,15,17.4,15
49,49,54,2018-02-08,90015,0,73102,W 106-81,*,32:52,4,9,0.444,2,5,0.4,2,4,0.5,0.556,0,0,,1,7,8,5,1,1,3,2,10,9.5,8
50,50,55,2018-02-10,90015,1,75219,L 123-130,*,29:06,3,7,0.429,3,6,0.5,0,1,0.0,0.643,0,0,,0,2,2,1,0,0,1,2,9,4.8,-8
51,51,56,2018-02-14,90015,1,70112,L 117-139,*,31:15,5,6,0.833,3,3,1.0,2,3,0.667,1.083,2,3,0.667,1,5,6,2,2,1,2,1,15,16.3,-22
52,52,57,2018-02-15,90015,1,55403,L 111-119,*,31:18,4,10,0.4,0,3,0.0,4,7,0.571,0.4,0,0,,1,3,4,0,1,0,0,3,8,4.0,-10
53,53,58,2018-02-23,90015,0,75219,W 124-102,*,33:40,5,13,0.385,1,5,0.2,4,8,0.5,0.423,1,2,0.5,2,8,10,2,1,0,1,1,12,9.3,24
54,54,59,2018-02-24,90015,1,95814,W 113-108,*,30:58,3,10,0.3,2,4,0.5,1,6,0.167,0.4,2,2,1.0,3,3,6,5,1,0,1,1,10,10.3,4
55,55,60,2018-02-26,90015,1,30313,W 123-104,*,27:09,5,9,0.556,3,6,0.5,2,3,0.667,0.722,1,2,0.5,0,2,2,0,0,0,1,4,14,7.3,1
56,56,75,2018-03-30,90015,0,53203,L 122-124 (OT),,34:55,5,10,0.5,1,5,0.2,4,5,0.8,0.55,2,2,1.0,2,11,13,0,0,1,1,3,13,11.2,-5
57,57,76,2018-04-01,90015,0,95814,L 83-84,,26:06,2,8,0.25,1,5,0.2,1,3,0.333,0.313,0,0,,2,1,3,4,0,0,0,3,5,3.5,4
58,58,77,2018-04-03,90015,1,84101,L 110-117,,35:18,3,4,0.75,2,3,0.667,1,1,1.0,1.0,3,4,0.75,0,4,4,3,2,1,1,3,11,12.8,5
59,59,78,2018-04-04,90015,0,78219,W 122-112 (OT),,33:34,2,7,0.286,0,2,0.0,2,5,0.4,0.286,4,6,0.667,1,9,10,2,1,0,2,3,8,5.7,19
60,60,79,2018-04-06,90015,0,55403,L 96-113,,32:09,6,12,0.5,3,6,0.5,3,6,0.5,0.625,5,7,0.714,1,10,11,0,0,0,3,1,20,13.5,-9
61,61,80,2018-04-08,90015,0,84101,L 97-112,*,41:02,10,18,0.556,2,8,0.25,8,10,0.8,0.611,3,4,0.75,2,2,4,1,2,2,2,2,25,19.3,-9
62,62,81,2018-04-10,90015,0,77002,L 99-105,*,39:39,8,17,0.471,2,8,0.25,6,9,0.667,0.529,2,2,1.0,0,7,7,0,2,0,1,2,20,13.6,-9
63,63,82,2018-04-11,90015,1,90015,W 115-100,*,35:53,9,15,0.6,7,9,0.778,2,6,0.333,0.833,5,5,1.0,1,4,5,5,1,0,2,2,30,26.7,9
1,64,1,2018-10-18,90015,1,97227,L 119-128,,27:28,8,12,0.667,3,5,0.6,5,7,0.714,0.792,1,3,0.333,0,4,4,1,3,2,2,5,20,16.3,-13
2,65,2,2018-10-20,90015,0,77002,L 115-124,,30:21,5,13,0.385,1,5,0.2,4,8,0.5,0.423,0,2,0.0,0,5,5,2,2,1,2,3,11,5.5,-15
3,66,3,2018-10-22,90015,0,78219,L 142-143 (OT),,38:39,8,14,0.571,4,7,0.571,4,7,0.571,0.714,0,0,,0,10,10,1,2,0,1,2,20,17.3,5
4,67,4,2018-10-24,90015,1,85004,W 131-113,*,26:22,5,8,0.625,4,6,0.667,1,2,0.5,0.875,1,2,0.5,1,1,2,2,2,0,1,4,15,12.8,21
5,68,5,2018-10-25,90015,0,80204,W 121-114,*,31:55,3,10,0.3,1,6,0.167,2,4,0.5,0.35,5,6,0.833,0,5,5,1,2,0,2,2,12,7.2,15
6,69,6,2018-10-27,90015,1,78219,L 106-110,*,36:16,3,10,0.3,2,6,0.333,1,4,0.25,0.4,1,2,0.5,0,2,2,1,1,0,2,1,9,2.7,-3
7,70,7,2018-10-29,90015,1,55403,L 120-124,,24:28,2,8,0.25,1,4,0.25,1,4,0.25,0.313,0,0,,2,4,6,1,1,0,0,3,5,3.3,-3
8,71,8,2018-10-31,90015,0,75219,W 114-113,,16:10,1,3,0.333,1,3,0.333,0,0,,0.5,0,0,,0,0,0,2,1,0,1,4,3,1.1,-13
9,72,9,2018-11-03,90015,1,97227,W 114-110,,25:18,3,3,1.0,2,2,1.0,1,1,1.0,1.333,3,4,0.75,0,0,0,1,1,2,0,2,11,12.0,17
10,73,10,2018-11-04,90015,0,51300,L 107-121,,29:53,1,5,0.2,1,4,0.25,0,1,0.0,0.3,3,3,1.0,0,5,5,1,3,0,0,0,6,8.1,11
11,74,11,2018-11-07,90015,0,55403,W 114-110,,21:27,5,7,0.714,5,7,0.714,0,0,,1.071,6,6,1.0,1,3,4,0,1,0,1,2,21,18.9,11
12,75,12,2018-11-10,90015,1,95814,W 101-86,,17:48,4,9,0.444,3,7,0.429,1,2,0.5,0.611,0,0,,1,4,5,2,2,0,0,2,11,10.8,16
13,76,13,2018-11-11,90015,0,30313,W 107-106,,22:42,3,9,0.333,2,7,0.286,1,2,0.5,0.444,1,2,0.5,0,1,1,2,1,0,2,2,9,3.4,1
14,77,14,2018-11-14,90015,0,97227,W 126-117,,23:51,2,7,0.286,2,6,0.333,0,1,0.0,0.429,0,0,,0,5,5,1,0,1,2,2,6,2.0,5
15,78,15,2018-11-17,90015,1,32801,L 117-130,,20:11,5,7,0.714,3,4,0.75,2,3,0.667,0.929,0,0,,0,2,2,1,0,2,0,2,13,12.0,-17
16,79,16,2018-11-18,90015,1,33132,W 113-97,,29:03,2,7,0.286,1,4,0.25,1,3,0.333,0.357,0,0,,3,3,6,1,0,1,1,3,5,3.1,22
17,80,17,2018-11-21,90015,1,44115,W 109-105,,21:23,2,5,0.4,0,3,0.0,2,2,1.0,0.4,0,0,,0,4,4,0,0,3,1,1,4,3.2,-9
18,81,18,2018-11-23,90015,0,84101,W 90-83,,14:29,0,2,0.0,0,2,0.0,0,0,,0.0,0,0,,0,2,2,0,0,0,1,0,0,-1.8,-3
19,82,19,2018-11-25,90015,0,32801,L 104-108,,15:09,0,0,,0,0,,0,0,,,0,0,,0,3,3,2,0,0,0,1,0,1.9,-3
20,83,20,2018-11-27,90015,1,80204,L 85-117,,20:54,2,6,0.333,0,4,0.0,2,2,1.0,0.333,0,0,,1,1,2,3,1,0,0,2,4,3.9,-10
21,84,21,2018-11-29,90015,0,46225,W 104-96,,25:05,6,7,0.857,1,2,0.5,5,5,1.0,0.929,0,1,0.0,1,0,1,2,3,0,1,2,13,13.4,8
22,85,22,2018-11-30,90015,0,75219,W 114-103,,23:05,2,5,0.4,1,4,0.25,1,1,1.0,0.5,0,0,,0,1,1,1,0,1,0,1,5,3.6,10
23,86,23,2018-12-02,90015,0,85004,W 120-96,,17:55,2,5,0.4,2,3,0.667,0,2,0.0,0.6,0,0,,0,0,0,2,1,1,0,2,6,5.6,32
24,87,24,2018-12-05,90015,0,78219,W 121-113,,13:21,2,5,0.4,2,5,0.4,0,0,,0.6,0,0,,0,1,1,0,0,0,1,5,6,0.6,7
25,88,25,2018-12-07,90015,1,78219,L 120-133,*,36:10,3,8,0.375,0,5,0.0,3,3,1.0,0.375,1,1,1.0,0,5,5,0,0,0,0,3,7,2.9,-11
26,89,26,2018-12-08,90015,1,38103,W 111-88,*,35:43,5,10,0.5,4,7,0.571,1,3,0.333,0.7,2,2,1.0,2,2,4,2,3,2,0,4,16,17.2,2
27,90,27,2018-12-10,90015,0,33132,W 108-105,*,34:56,3,9,0.333,2,5,0.4,1,4,0.25,0.444,1,2,0.5,1,4,5,0,0,1,1,2,9,4.3,8
28,91,28,2018-12-13,90015,1,77002,L 111-126,*,28:42,6,8,0.75,2,3,0.667,4,5,0.8,0.875,1,3,0.333,1,1,2,1,0,2,1,5,15,11.1,-7
29,92,29,2018-12-15,90015,1,28202,W 128-100,*,26:07,2,8,0.25,1,4,0.25,1,4,0.25,0.313,0,1,0.0,1,2,3,1,1,0,2,2,5,0.0,30
30,93,30,2018-12-16,90015,1,20004,L 110-128,*,20:30,2,10,0.2,0,5,0.0,2,5,0.4,0.2,0,0,,0,0,0,0,0,1,0,2,4,-2.3,-26
31,94,31,2018-12-18,90015,1,11217,L 110-115,*,34:22,2,10,0.2,1,5,0.2,1,5,0.2,0.25,1,2,0.5,2,3,5,1,1,0,0,0,6,3.4,-5
32,95,32,2018-12-21,90015,0,70112,W 112-104,,19:52,2,5,0.4,2,4,0.5,0,1,0.0,0.6,0,0,,0,1,1,0,0,0,1,0,6,2.6,-11
33,96,33,2018-12-23,90015,0,38103,L 99-107,,26:41,3,7,0.429,3,6,0.5,0,1,0.0,0.643,2,2,1.0,1,2,3,3,0,1,0,1,11,11.0,-8
34,97,34,2018-12-25,90015,1,94607,W 127-101,,28:58,4,9,0.444,2,6,0.333,2,3,0.667,0.556,2,2,1.0,0,1,1,0,1,1,3,0,12,6.3,20
35,98,35,2018-12-27,90015,1,95814,L 116-117,*,32:53,4,8,0.5,2,3,0.667,2,5,0.4,0.625,0,0,,0,4,4,2,3,1,0,4,10,10.7,-13
36,99,36,2018-12-28,90015,0,90015,L 107-118,*,34:48,5,10,0.5,2,4,0.5,3,6,0.5,0.6,0,0,,0,6,6,3,3,0,1,1,12,12.5,-7
37,100,37,2018-12-30,90015,0,95814,W 121-114,*,39:34,8,14,0.571,3,8,0.375,5,6,0.833,0.679,3,5,0.6,0,7,7,3,2,0,2,3,22,17.6,18
38,101,38,2019-01-02,90015,0,73102,L 100-107,*,37:43,5,16,0.313,1,8,0.125,4,8,0.5,0.344,2,4,0.5,1,14,15,2,1,1,1,5,13,8.0,-1
39,102,39,2019-01-04,90015,0,10001,L 112-119,*,33:11,2,11,0.182,1,9,0.111,1,2,0.5,0.227,1,1,1.0,1,6,7,4,0,2,0,5,6,3.8,-7
40,103,40,2019-01-06,90015,1,55403,L 86-108,*,25:52,3,12,0.25,2,5,0.4,1,7,0.143,0.333,2,2,1.0,0,2,2,2,2,0,1,0,10,5.8,-17
41,104,41,2019-01-07,90015,1,75219,W 107-97,*,43:42,5,13,0.385,1,5,0.2,4,8,0.5,0.423,3,3,1.0,1,11,12,6,5,0,2,4,14,16.5,16
42,105,42,2019-01-09,90015,0,48226,W 113-100,*,26:18,1,3,0.333,0,1,0.0,1,2,0.5,0.333,0,0,,0,7,7,1,0,1,2,2,2,1.0,5
43,106,43,2019-01-11,90015,1,84101,L 95-113,*,29:31,2,6,0.333,1,4,0.25,1,2,0.5,0.417,1,2,0.5,1,4,5,1,0,0,2,6,6,0.4,-22
44,107,44,2019-01-13,90015,0,44115,L 95-101,*,32:13,3,12,0.25,1,8,0.125,2,4,0.5,0.292,2,2,1.0,0,5,5,1,1,2,2,2,9,3.6,-11
45,108,45,2019-01-15,90015,0,60612,W 107-100,,22:06,1,1,1.0,0,0,,1,1,1.0,1.0,0,0,,0,4,4,0,2,0,1,1,2,3.5,-2
46,109,46,2019-01-17,90015,1,73102,W 138-128 (OT),,33:09,3,6,0.5,2,4,0.5,1,2,0.5,0.667,4,5,0.8,1,9,10,5,3,1,1,2,12,17.4,23
47,110,47,2019-01-19,90015,1,77002,L 134-138 (OT),,26:01,3,10,0.3,1,6,0.167,2,4,0.5,0.35,0,0,,1,4,5,2,0,0,1,3,7,2.3,-8
48,111,48,2019-01-21,90015,0,94607,L 111-130,*,19:53,2,2,1.0,2,2,1.0,0,0,,1.5,0,0,,1,1,2,1,0,0,1,4,6,4.5,-12
49,112,49,2019-01-24,90015,0,55403,L 105-120,,21:22,2,6,0.333,1,5,0.2,1,1,1.0,0.417,0,0,,0,2,2,3,0,0,2,1,5,1.9,-17
50,113,50,2019-01-27,90015,0,85004,W 116-102,,17:27,2,4,0.5,1,3,0.333,1,1,1.0,0.625,0,0,,0,1,1,2,0,1,1,1,5,4.0,2
51,114,51,2019-01-29,90015,0,19148,L 105-121,,34:47,4,10,0.4,1,5,0.2,3,5,0.6,0.45,0,2,0.0,2,3,5,1,0,2,2,4,9,3.6,4
52,115,52,2019-01-31,90015,1,90015,W 123-120 (OT),,20:56,1,4,0.25,0,1,0.0,1,3,0.333,0.25,0,0,,0,3,3,2,0,0,1,1,2,0.5,4
53,116,53,2019-02-02,90015,1,94607,L 101-115,,20:37,0,2,0.0,0,1,0.0,0,1,0.0,0.0,0,0,,2,3,5,1,1,1,1,1,0,1.9,-4
54,117,55,2019-02-07,90015,1,02114,W 129-128,,07:56,0,1,0.0,0,1,0.0,0,0,,0.0,0,0,,0,1,1,1,0,1,0,2,0,0.2,-10
55,118,58,2019-02-21,90015,0,77002,W 111-106,,18:33,2,3,0.667,0,1,0.0,2,2,1.0,0.667,0,0,,1,1,2,1,0,0,1,0,4,3.4,22
56,119,59,2019-02-23,90015,1,70112,L 115-128,,29:12,1,4,0.25,0,2,0.0,1,2,0.5,0.25,0,0,,1,5,6,0,1,0,1,4,2,0.2,-12
57,120,60,2019-02-25,90015,1,38103,L 105-110,,05:35,0,2,0.0,0,1,0.0,0,1,0.0,0.0,0,0,,1,0,1,0,0,0,0,2,0,-1.5,-15
58,121,61,2019-02-27,90015,0,70112,W 125-119,,09:35,0,1,0.0,0,1,0.0,0,0,,0.0,0,0,,0,1,1,1,0,0,0,1,0,-0.1,-1
59,122,62,2019-03-01,90015,0,53203,L 120-131,,14:56,2,3,0.667,1,2,0.5,1,1,1.0,0.833,0,0,,0,2,2,1,0,1,0,3,5,4.5,-1
60,123,63,2019-03-02,90015,1,85004,L 109-118,,25:36,3,6,0.5,1,4,0.25,2,2,1.0,0.583,1,1,1.0,1,2,3,0,1,1,0,5,8,6.0,-2
61,124,64,2019-03-04,90015,0,90015,L 105-113,,30:10,6,11,0.545,2,4,0.5,4,7,0.571,0.636,3,3,1.0,0,4,4,0,0,1,0,1,17,13.2,-8
62,125,65,2019-03-06,90015,0,80204,L 99-115,*,38:41,2,6,0.333,1,2,0.5,1,4,0.25,0.417,2,3,0.667,1,4,5,2,0,0,0,2,7,5.7,-10
63,126,66,2019-03-09,90015,0,02114,L 107-120,,28:23,3,10,0.3,2,6,0.333,1,4,0.25,0.4,0,0,,1,1,2,1,1,0,0,2,8,4.1,-13
64,127,67,2019-03-12,90015,1,60612,W 123-107,,24:11,0,2,0.0,0,2,0.0,0,0,,0.0,0,0,,0,2,2,2,0,2,1,1,0,0.6,15
65,128,68,2019-03-14,90015,1,51300,L 98-111,,28:20,3,6,0.5,2,4,0.5,1,2,0.5,0.667,0,1,0.0,0,1,1,0,2,0,0,1,8,6.5,-17
66,129,70,2019-03-17,90015,1,10001,L 123-124,,19:04,1,5,0.2,0,3,0.0,1,2,0.5,0.2,0,0,,0,3,3,2,2,0,0,0,2,3.2,9
67,130,71,2019-03-19,90015,1,53203,L 101-115,,17:15,2,3,0.667,2,3,0.667,0,0,,1.0,0,0,,0,3,3,2,1,0,2,1,6,5.6,8
1,131,1,2019-10-22,70112,1,51300,L 122-130 (OT),,28:10,4,9,0.444,3,5,0.6,1,4,0.25,0.611,4,4,1.0,4,6,10,1,0,1,1,4,15,13.7,-1
2,132,2,2019-10-25,70112,0,75219,L 116-123,,26:25,5,9,0.556,1,5,0.2,4,4,1.0,0.611,5,6,0.833,2,7,9,0,2,0,2,5,16,12.8,-5
3,133,3,2019-10-26,70112,1,77002,L 123-126,*,33:41,8,17,0.471,5,12,0.417,3,5,0.6,0.618,2,2,1.0,0,3,3,1,2,1,1,1,23,17.2,-1
4,134,4,2019-10-28,70112,0,94607,L 123-134,*,31:13,4,9,0.444,2,5,0.4,2,4,0.5,0.556,2,2,1.0,1,3,4,1,1,1,2,3,12,8.1,-19
5,135,5,2019-10-31,70112,0,80204,W 122-107,,26:52,1,3,0.333,1,3,0.333,0,0,,0.5,0,0,,1,4,5,1,0,0,1,2,3,2.1,2
6,136,6,2019-11-02,70112,1,73102,L 104-115,,30:03,5,11,0.455,2,5,0.4,3,6,0.5,0.545,0,0,,3,12,15,3,1,1,1,2,12,14.0,0
7,137,7,2019-11-04,70112,1,11217,L 125-135,*,30:49,6,13,0.462,2,7,0.286,4,6,0.667,0.538,0,0,,1,6,7,1,4,0,3,3,14,10.3,-1
8,138,8,2019-11-08,70112,0,51300,L 104-122,,16:50,1,9,0.111,0,6,0.0,1,3,0.333,0.111,0,0,,0,2,2,0,0,0,0,2,2,-4.1,-11
9,139,9,2019-11-09,70112,1,28202,W 115-110,,23:13,4,5,0.8,2,3,0.667,2,2,1.0,1.0,0,0,,1,6,7,2,2,0,0,3,10,12.8,3
10,140,10,2019-11-11,70112,0,77002,L 116-122,*,29:57,5,8,0.625,4,6,0.667,1,2,0.5,0.875,5,8,0.625,0,4,4,4,2,0,3,4,19,15.6,10
11,141,18,2019-11-27,70112,0,90015,L 110-114,,25:27,2,6,0.333,2,6,0.333,0,0,,0.5,3,4,0.75,3,2,5,1,0,0,1,2,9,6.8,-24
12,142,19,2019-11-29,70112,1,73102,L 104-109,,30:40,2,8,0.25,2,7,0.286,0,1,0.0,0.375,4,6,0.667,0,4,4,2,1,0,3,2,10,4.2,5
13,143,20,2019-12-01,70112,0,73102,L 104-107,,33:08,4,8,0.5,3,7,0.429,1,1,1.0,0.688,0,0,,1,10,11,2,2,2,1,2,11,13.7,7
14,144,21,2019-12-03,70112,0,75219,L 97-118,,26:31,4,8,0.5,3,6,0.5,1,2,0.5,0.688,0,0,,0,6,6,0,0,0,1,4,11,6.2,-9
15,145,22,2019-12-05,70112,0,85004,L 132-139 (OT),,21:27,3,11,0.273,2,9,0.222,1,2,0.5,0.364,1,2,0.5,0,4,4,1,0,0,0,3,9,2.8,-16
16,146,23,2019-12-07,70112,1,75219,L 84-130,,18:56,1,5,0.2,1,4,0.25,0,1,0.0,0.3,0,0,,0,3,3,0,0,0,0,2,3,0.0,-22
17,147,24,2019-12-09,70112,0,48226,L 103-105,,30:25,5,14,0.357,2,10,0.2,3,4,0.75,0.429,0,0,,1,5,6,5,0,0,1,2,12,8.1,6
18,148,25,2019-12-11,70112,1,53203,L 112-127,,26:01,3,10,0.3,3,7,0.429,0,3,0.0,0.45,0,0,,0,3,3,1,2,0,1,4,9,4.2,-3
19,149,26,2019-12-13,70112,1,19148,L 109-116,,30:31,3,4,0.75,2,2,1.0,1,2,0.5,1.0,2,2,1.0,1,4,5,3,1,1,2,6,10,9.7,6
20,150,27,2019-12-15,70112,0,32801,L 119-130,,30:31,7,15,0.467,4,11,0.364,3,4,0.75,0.6,2,2,1.0,0,5,5,1,2,0,2,2,20,13.7,-8
21,151,28,2019-12-17,70112,0,11217,L 101-108 (OT),,40:23,5,14,0.357,4,10,0.4,1,4,0.25,0.5,0,0,,1,8,9,0,1,0,1,2,14,8.5,-13
22,152,29,2019-12-18,70112,1,55403,W 107-99,,29:57,4,5,0.8,3,4,0.75,1,1,1.0,1.1,0,0,,1,5,6,2,0,0,1,2,11,10.9,8
23,153,30,2019-12-20,70112,1,94607,L 102-106,,26:31,3,11,0.273,0,8,0.0,3,3,1.0,0.273,3,3,1.0,1,4,5,2,1,0,2,2,9,4.0,-1
24,154,31,2019-12-23,70112,1,97227,W 102-94,,17:17,1,5,0.2,1,4,0.25,0,1,0.0,0.3,0,0,,0,3,3,1,0,0,2,2,3,-1.3,-1
25,155,32,2019-12-25,70112,1,80204,W 112-100,,29:34,5,10,0.5,4,5,0.8,1,5,0.2,0.7,2,2,1.0,1,8,9,0,0,0,1,1,16,12.7,5
26,156,33,2019-12-28,70112,0,46225,W 120-98,,26:11,4,8,0.5,2,6,0.333,2,2,1.0,0.625,1,2,0.5,0,4,4,1,1,0,0,2,11,8.7,12
27,157,34,2019-12-29,70112,0,77002,W 127-112,,25:49,0,8,0.0,0,7,0.0,0,1,0.0,0.0,0,2,0.0,0,4,4,4,2,0,1,4,0,-3.0,15
28,158,35,2020-01-03,70112,1,90015,L 113-123,,24:28,2,7,0.286,1,6,0.167,1,1,1.0,0.357,0,0,,0,4,4,1,1,1,1,3,5,2.3,15
29,159,36,2020-01-04,70112,1,95814,W 117-115,,27:08,5,8,0.625,2,5,0.4,3,3,1.0,0.75,4,7,0.571,1,4,5,1,2,1,0,3,16,15.3,-7
30,160,37,2020-01-06,70112,0,84101,L 126-128,*,26:52,3,7,0.429,2,6,0.333,1,1,1.0,0.571,0,0,,1,2,3,1,0,0,0,5,8,4.3,-14
31,161,38,2020-01-08,70112,0,60612,W 123-108,*,33:11,4,8,0.5,2,5,0.4,2,3,0.667,0.625,3,4,0.75,2,4,6,1,3,0,1,2,13,13.1,5
32,162,39,2020-01-10,70112,1,10001,W 123-111,*,36:43,5,10,0.5,3,7,0.429,2,3,0.667,0.65,0,0,,0,10,10,3,0,0,1,3,13,10.9,-4
33,163,40,2020-01-11,70112,1,02114,L 105-140,*,33:23,3,12,0.25,1,8,0.125,2,4,0.5,0.292,0,0,,3,6,9,2,0,0,1,1,7,3.7,-29
34,164,41,2020-01-13,70112,1,48226,W 117-110 (OT),*,35:51,3,8,0.375,3,5,0.6,0,3,0.0,0.563,2,2,1.0,1,5,6,2,0,1,3,3,11,6.7,14
35,165,42,2020-01-16,70112,0,84101,W 138-132 (OT),*,36:35,3,8,0.375,2,5,0.4,1,3,0.333,0.5,1,2,0.5,1,6,7,0,3,1,1,6,9,7.0,4
36,166,43,2020-01-18,70112,0,90015,L 130-133,*,34:33,4,10,0.4,1,6,0.167,3,4,0.75,0.45,0,0,,4,6,10,1,3,1,3,4,9,8.0,9
37,167,44,2020-01-20,70112,1,38103,W 126-116,,17:21,4,6,0.667,2,4,0.5,2,2,1.0,0.833,0,0,,0,5,5,2,1,0,2,0,10,9.3,13
38,168,45,2020-01-22,70112,0,78219,L 117-121,,25:16,3,6,0.5,2,5,0.4,1,1,1.0,0.667,2,2,1.0,0,5,5,1,0,1,1,4,10,7.3,-1
39,169,46,2020-01-24,70112,0,80204,L 106-113,,27:33,6,11,0.545,1,2,0.5,5,9,0.556,0.591,2,2,1.0,2,11,13,2,2,1,1,0,15,17.5,7
40,170,47,2020-01-26,70112,0,02114,W 123-108,,28:29,3,8,0.375,2,5,0.4,1,3,0.333,0.5,0,0,,2,6,8,1,2,1,0,3,8,9.0,15
41,171,48,2020-01-28,70112,1,44115,W 125-111,,21:50,1,5,0.2,0,4,0.0,1,1,1.0,0.2,0,0,,0,2,2,1,1,2,0,3,2,1.4,-7
42,172,49,2020-01-31,70112,0,38103,W 139-111,,27:48,4,7,0.571,2,4,0.5,2,3,0.667,0.714,1,1,1.0,2,9,11,0,0,1,2,5,11,8.5,13
43,173,50,2020-02-02,70112,1,77002,L 109-117,,29:36,5,11,0.455,3,5,0.6,2,6,0.333,0.591,3,4,0.75,3,7,10,1,1,0,1,2,16,14.0,-20
44,174,51,2020-02-04,70112,0,53203,L 108-120,,29:13,3,9,0.333,1,6,0.167,2,3,0.667,0.389,1,1,1.0,0,7,7,4,3,1,0,1,8,11.1,10
45,175,52,2020-02-06,70112,1,60612,W 125-119,,26:00,4,7,0.571,3,6,0.5,1,1,1.0,0.786,1,2,0.5,0,7,7,6,2,0,2,1,12,14.2,17
46,176,53,2020-02-08,70112,1,46225,W 124-117,*,29:44,3,9,0.333,3,7,0.429,0,2,0.0,0.5,0,0,,0,7,7,1,0,0,0,1,9,6.3,-7
47,177,54,2020-02-11,70112,0,97227,W 138-117,*,26:05,7,10,0.7,2,5,0.4,5,5,1.0,0.8,1,1,1.0,1,5,6,3,1,0,0,1,17,17.7,9
48,178,55,2020-02-13,70112,0,73102,L 118-123,*,27:14,1,4,0.25,1,4,0.25,0,0,,0.375,4,4,1.0,1,7,8,3,0,0,1,2,7,7.7,-7
49,179,56,2020-02-21,70112,1,97227,W 128-115,,27:35,4,5,0.8,3,3,1.0,1,2,0.5,1.1,2,5,0.4,1,12,13,2,0,1,2,2,13,13.5,15
50,180,57,2020-02-23,70112,1,94607,W 115-101,,27:28,3,9,0.333,2,7,0.286,1,2,0.5,0.444,0,1,0.0,0,10,10,0,0,0,0,5,8,3.5,0
51,181,58,2020-02-25,70112,1,90015,L 109-118,,21:39,1,4,0.25,1,4,0.25,0,0,,0.375,0,0,,0,3,3,1,3,0,0,2,3,4.4,-16
52,182,59,2020-02-28,70112,0,44115,W 116-104,,19:23,2,5,0.4,1,3,0.333,1,2,0.5,0.5,0,0,,1,3,4,2,0,0,0,1,5,4.9,-8
53,183,60,2020-03-01,70112,0,90015,L 114-122,,21:56,3,5,0.6,1,3,0.333,2,2,1.0,0.7,0,0,,2,4,6,3,0,0,1,1,7,8.0,-6
54,184,61,2020-03-03,70112,0,55403,L 134-139,,26:11,5,13,0.385,1,9,0.111,4,4,1.0,0.423,0,0,,1,5,6,5,1,0,2,2,11,7.8,-12
55,185,62,2020-03-04,70112,1,75219,L 123-127 (OT),,13:14,1,6,0.167,0,3,0.0,1,3,0.333,0.167,0,0,,0,4,4,2,0,0,0,0,2,0.8,-16
56,186,63,2020-03-06,70112,0,33132,W 110-104,,27:42,6,12,0.5,3,7,0.429,3,5,0.6,0.625,4,4,1.0,2,10,12,2,1,1,3,2,19,16.7,-2
57,187,64,2020-03-08,70112,1,55403,W 120-107,,26:35,0,8,0.0,0,6,0.0,0,2,0.0,0.0,1,2,0.5,0,5,5,0,2,0,2,3,1,-4.7,-16
58,188,65,2020-07-30,70112,0,84101,L 104-106,,22:01,4,7,0.571,2,3,0.667,2,4,0.5,0.714,0,1,0.0,1,2,3,1,0,0,1,3,10,6.1,9
59,189,66,2020-08-01,70112,1,90015,L 103-126,,19:15,2,3,0.667,1,2,0.5,1,1,1.0,0.833,0,0,,0,5,5,0,0,1,1,2,5,4.1,-14
