Rk,Gcar,Gtm,Date,Team,AWAY,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
65,147,66,2020-08-03,OKC,,DEN,L 113-121 (OT),*,38:02,6,13,.462,3,6,.500,3,7,.429,.577,9,11,.818,0,5,5,2,0,0,3,5,24,14.4,-9
66,148,67,2020-08-05,OKC,@,LAL,W 105-86,*,35:30,3,11,.273,1,4,.250,2,7,.286,.318,6,6,1.000,1,6,7,5,3,1,2,0,13,14.2,9
67,149,68,2020-08-07,OKC,@,MEM,L 92-121,*,34:23,3,13,.231,1,8,.125,2,5,.400,.269,3,4,.750,0,3,3,3,1,0,3,0,10,2.7,-9
68,150,69,2020-08-09,OKC,,WAS,W 121-103,*,35:56,6,12,.500,0,2,.000,6,10,.600,.500,6,8,.750,1,5,6,7,1,0,2,2,18,16.5,8
69,151,71,2020-08-12,OKC,,MIA,W 116-115,*,24:32,6,9,.667,2,3,.667,4,6,.667,.778,4,4,1.000,0,1,1,1,0,1,2,1,18,13.4,-23
70,152,72,2020-08-14,OKC,@,LAC,L 103-107 (OT),*,13:31,6,10,.600,0,1,.000,6,9,.667,.600,1,1,1.000,0,4,4,0,1,0,3,0,13,7.6,12
1,153,1,2020-12-26,OKC,@,CHO,W 109-107,*,34:22,8,20,.400,1,6,.167,7,14,.500,.425,7,10,.700,2,5,7,9,0,1,5,4,24,15.3,14
2,154,2,2020-12-28,OKC,,UTA,L 109-110,*,36:25,9,21,.429,1,7,.143,8,14,.571,.452,4,4,1.000,0,3,3,7,1,1,4,3,23,14.2,4
3,155,3,2020-12-29,OKC,,ORL,L 107-118,*,33:20,8,10,.800,3,3,1.000,5,7,.714,.950,4,5,.800,0,7,7,7,0,0,5,1,23,20.4,-8
4,156,4,2020-12-31,OKC,,NOP,L 80-113,*,28:30,3,10,.300,2,6,.333,1,4,.250,.400,0,2,.000,1,3,4,4,2,0,2,2,8,5.0,-14
5,157,5,2021-01-02,OKC,@,ORL,W 108-99,*,34:46,5,17,.294,2,9,.222,3,8,.375,.353,4,5,.800,0,4,4,7,0,1,1,3,16,10.3,1
6,158,6,2021-01-04,OKC,@,MIA,L 90-118,*,27:51,7,15,.467,2,6,.333,5,9,.556,.533,2,2,1.000,0,2,2,4,0,0,2,2,18,10.9,-21
7,159,7,2021-01-06,OKC,@,NOP,W 111-110,*,36:30,7,17,.412,2,7,.286,5,10,.500,.471,5,6,.833,0,5,5,9,5,0,2,2,21,21.5,-4
8,160,8,2021-01-08,OKC,@,NYK,W 101-89,*,34:29,9,14,.643,3,3,1.000,6,11,.545,.750,4,6,.667,4,6,10,7,0,1,3,2,25,24.4,3
9,161,9,2021-01-10,OKC,@,BRK,W 129-116,*,36:01,11,16,.688,2,4,.500,9,12,.750,.750,7,8,.875,1,5,6,7,2,1,2,3,31,30.4,1
10,162,10,2021-01-12,OKC,,SAS,L 102-112,*,33:29,7,10,.700,0,0,,7,10,.700,.700,6,9,.667,2,7,9,2,0,0,2,2,20,16.7,0
11,163,11,2021-01-13,OKC,,LAL,L 99-128,*,27:16,5,12,.417,1,3,.333,4,9,.444,.458,6,7,.857,0,2,2,1,0,0,2,1,17,9.1,-22
12,164,12,2021-01-15,OKC,,CHI,W 127-125 (OT),*,43:31,13,19,.684,3,5,.600,10,14,.714,.763,4,4,1.000,0,5,5,10,1,0,1,5,33,31.4,18
13,165,13,2021-01-19,OKC,@,DEN,L 101-119,*,27:13,5,11,.455,1,4,.250,4,7,.571,.500,3,6,.500,0,5,5,7,0,1,4,0,14,10.2,-19
14,166,14,2021-01-22,OKC,@,LAC,L 106-120,*,38:37,11,20,.550,2,5,.400,9,15,.600,.600,6,6,1.000,0,3,3,8,2,0,3,2,30,25.1,-10
15,167,15,2021-01-24,OKC,@,LAC,L 100-108,*,36:43,8,16,.500,1,3,.333,7,13,.538,.531,6,6,1.000,1,5,6,7,0,0,2,3,23,18.9,-10
16,168,16,2021-01-25,OKC,@,POR,W 125-122,*,32:24,8,12,.667,3,4,.750,5,8,.625,.792,5,10,.500,0,9,9,6,1,2,3,0,24,23.1,1
17,169,17,2021-01-27,OKC,@,PHO,W 102-97,*,31:20,6,18,.333,2,7,.286,4,11,.364,.389,7,9,.778,1,6,7,8,2,2,4,0,21,17.5,0
18,170,18,2021-01-29,OKC,,BRK,L 125-147,*,31:09,7,10,.700,0,1,.000,7,9,.778,.700,10,13,.769,1,3,4,5,0,1,4,2,24,19.6,-14
19,171,19,2021-02-01,OKC,,HOU,L 106-136,*,28:58,8,15,.533,2,5,.400,6,10,.600,.600,1,2,.500,0,2,2,5,1,2,5,1,19,12.4,-31
20,172,22,2021-02-06,OKC,,MIN,W 120-118,*,34:21,12,22,.545,2,6,.333,10,16,.625,.591,5,6,.833,0,9,9,7,1,0,2,2,31,25.8,7
21,173,23,2021-02-08,OKC,@,LAL,L 112-119 (OT),*,41:34,10,25,.400,4,8,.500,6,17,.353,.480,5,5,1.000,1,6,7,10,0,1,4,3,29,20.5,3
22,174,28,2021-02-17,OKC,@,MEM,L 113-122,*,32:38,6,14,.429,2,5,.400,4,9,.444,.500,8,8,1.000,1,2,3,6,0,0,1,2,22,18.3,-2
23,175,29,2021-02-19,OKC,@,MIL,L 85-98,*,36:01,4,13,.308,2,5,.400,2,8,.250,.385,6,9,.667,0,4,4,5,1,0,4,3,16,7.8,-12
24,176,30,2021-02-21,OKC,@,CLE,W 117-101,*,35:50,9,15,.600,3,3,1.000,6,12,.500,.700,10,12,.833,0,4,4,9,1,0,3,3,31,27.6,10
25,177,31,2021-02-22,OKC,,MIA,L 94-108,*,35:20,10,15,.667,2,3,.667,8,12,.667,.733,5,6,.833,1,1,2,5,1,1,3,3,27,22.1,-15
26,178,32,2021-02-24,OKC,,SAS,W 102-99,*,38:01,13,20,.650,6,11,.545,7,9,.778,.800,10,11,.909,0,8,8,4,0,1,4,1,42,34.3,15
27,179,33,2021-02-26,OKC,,ATL,W 118-109,*,35:42,9,16,.563,3,5,.600,6,11,.545,.656,3,4,.750,1,4,5,4,1,0,2,2,24,18.9,8
28,180,34,2021-02-27,OKC,,DEN,L 96-126,*,26:07,5,11,.455,1,6,.167,4,5,.800,.500,2,2,1.000,0,5,5,6,1,2,4,0,13,11.4,-33
29,181,35,2021-03-03,OKC,@,DAL,L 78-87,*,34:37,5,15,.333,1,4,.250,4,11,.364,.367,4,6,.667,0,3,3,3,0,1,2,1,15,7.0,-18
30,182,36,2021-03-04,OKC,@,SAS,W 107-102,*,36:54,11,19,.579,2,4,.500,9,15,.600,.632,9,10,.900,0,3,3,8,0,1,2,2,33,28.1,17
31,183,37,2021-03-11,OKC,,DAL,W 116-108,*,32:37,11,22,.500,1,5,.200,10,17,.588,.523,9,9,1.000,1,1,2,6,1,0,2,4,32,23.6,11
32,184,39,2021-03-14,OKC,,MEM,W 128-122,*,34:25,8,17,.471,4,6,.667,4,11,.364,.588,10,11,.909,1,3,4,5,0,0,5,3,30,19.8,-11
33,185,40,2021-03-16,OKC,@,CHI,L 102-123,*,27:37,10,17,.588,0,1,.000,10,16,.625,.588,1,1,1.000,0,1,1,1,2,1,8,0,21,8.8,-36
34,186,41,2021-03-18,OKC,@,ATL,L 93-116,*,30:52,8,18,.444,1,4,.250,7,14,.500,.472,2,3,.667,0,3,3,4,0,0,2,2,19,10.1,-22
35,187,43,2021-03-22,OKC,@,MIN,W 112-103,*,34:08,11,23,.478,4,6,.667,7,17,.412,.565,5,6,.833,0,3,3,4,1,2,2,1,31,22.6,4
1,188,1,2021-10-20,OKC,@,UTA,L 86-107,*,32:40,7,17,.412,1,7,.143,6,10,.600,.441,3,5,.600,1,3,4,2,0,0,1,2,18,9.3,-21
2,189,2,2021-10-22,OKC,@,HOU,L 91-124,*,26:28,6,15,.400,1,6,.167,5,9,.556,.433,0,0,,0,4,4,2,0,0,5,1,13,2.1,-27
3,190,3,2021-10-24,OKC,,PHI,L 103-115,*,38:39,9,19,.474,1,6,.167,8,13,.615,.500,10,12,.833,0,6,6,8,1,1,2,2,29,24.8,1
4,191,4,2021-10-26,OKC,,GSW,L 98-106,*,35:43,11,19,.579,4,5,.800,7,14,.500,.684,4,5,.800,0,1,1,4,1,0,1,5,30,21.8,-3
5,192,5,2021-10-27,OKC,,LAL,W 123-115,*,37:41,7,19,.368,5,11,.455,2,8,.250,.500,8,10,.800,2,7,9,5,0,0,2,2,27,19.9,2
6,193,6,2021-10-30,OKC,@,GSW,L 82-103,*,28:41,6,15,.400,2,7,.286,4,8,.500,.467,1,2,.500,0,5,5,2,1,0,1,0,15,9.4,-23
7,194,7,2021-11-01,OKC,@,LAC,L 94-99,*,39:52,11,23,.478,3,5,.600,8,18,.444,.543,3,3,1.000,2,5,7,2,2,1,2,4,28,19.7,-1
8,195,8,2021-11-04,OKC,@,LAL,W 107-104,*,39:08,9,17,.529,4,7,.571,5,10,.500,.647,6,6,1.000,1,2,3,6,1,1,2,0,28,24.9,14
9,196,9,2021-11-07,OKC,,SAS,W 99-94,*,35:52,5,16,.313,1,6,.167,4,10,.400,.344,3,3,1.000,0,8,8,9,1,1,3,0,14,12.2,16
10,197,10,2021-11-10,OKC,@,NOP,W 108-100,*,36:23,7,19,.368,2,7,.286,5,12,.417,.421,8,11,.727,0,7,7,5,1,2,5,2,24,14.5,5
11,198,11,2021-11-12,OKC,,SAC,W 105-103,*,34:59,9,24,.375,2,8,.250,7,16,.438,.417,2,2,1.000,0,2,2,3,2,0,4,5,22,7.5,-8
12,199,12,2021-11-14,OKC,,BRK,L 96-120,*,30:25,8,14,.571,3,6,.500,5,8,.625,.679,4,4,1.000,0,6,6,2,1,0,3,1,23,17.2,-20
13,200,13,2021-11-15,OKC,,MIA,L 90-103,*,34:57,2,11,.182,1,5,.200,1,6,.167,.227,5,6,.833,1,2,3,5,1,0,3,3,10,4.3,-5
14,201,14,2021-11-17,OKC,,HOU,W 101-89,*,36:35,6,18,.333,1,8,.125,5,10,.500,.361,2,2,1.000,2,5,7,9,4,1,3,2,15,14.9,17
15,202,15,2021-11-19,OKC,@,MIL,L 89-96,*,35:58,5,20,.250,2,12,.167,3,8,.375,.300,5,7,.714,1,5,6,3,1,0,2,3,17,6.3,-14
16,203,16,2021-11-20,OKC,@,BOS,L 105-111,*,34:05,4,13,.308,3,7,.429,1,6,.167,.423,3,5,.600,0,3,3,3,0,0,3,4,14,4.1,2
17,204,19,2021-11-26,OKC,,WAS,L 99-101,*,34:24,7,16,.438,0,4,.000,7,12,.583,.438,1,2,.500,0,8,8,9,1,1,1,1,15,15.2,-6
18,205,20,2021-11-29,OKC,@,HOU,L 89-102,*,33:00,9,20,.450,2,5,.400,7,15,.467,.500,2,6,.333,0,3,3,4,2,2,2,0,22,15.1,-12
19,206,21,2021-12-01,OKC,,HOU,L 110-114,*,37:39,12,26,.462,1,8,.125,11,18,.611,.481,14,16,.875,1,3,4,2,0,1,1,2,39,26.7,-15
20,207,23,2021-12-06,OKC,@,DET,W 114-103,*,37:21,9,20,.450,0,2,.000,9,18,.500,.450,12,15,.800,0,2,2,13,0,2,3,3,30,25.3,6
21,208,24,2021-12-08,OKC,@,TOR,W 110-109,*,36:38,6,17,.353,2,6,.333,4,11,.364,.412,12,12,1.000,0,2,2,9,1,0,2,1,26,22.0,-3
22,209,25,2021-12-10,OKC,,LAL,L 95-116,*,30:21,5,12,.417,1,3,.333,4,9,.444,.458,0,1,.000,1,1,2,4,0,1,2,1,11,6.3,-16
23,210,26,2021-12-12,OKC,,DAL,L 84-103,*,32:48,6,15,.400,1,5,.200,5,10,.500,.433,5,6,.833,1,3,4,5,0,2,1,2,18,14.2,-8
24,211,27,2021-12-15,OKC,,NOP,L 110-113,*,36:42,10,25,.400,4,8,.500,6,17,.353,.480,9,9,1.000,0,5,5,1,1,1,3,3,33,19.2,-4
25,212,28,2021-12-18,OKC,,LAC,W 104-103,*,35:49,8,16,.500,2,5,.400,6,11,.545,.563,0,0,,1,2,3,6,1,0,2,5,18,12.5,3
26,213,29,2021-12-20,OKC,@,MEM,W 102-99,*,36:58,8,19,.421,0,5,.000,8,14,.571,.421,7,8,.875,1,4,5,4,3,0,1,0,23,19.2,-2
27,214,30,2021-12-22,OKC,,DEN,W 108-94,*,36:55,10,24,.417,0,7,.000,10,17,.588,.417,7,7,1.000,1,10,11,12,1,1,1,4,27,25.4,19
28,215,31,2021-12-23,OKC,@,PHO,L 101-113,*,38:50,10,20,.500,2,6,.333,8,14,.571,.550,7,7,1.000,1,4,5,7,0,1,5,1,29,21.1,-12
29,216,32,2021-12-26,OKC,,NOP,W 117-112,*,34:58,11,20,.550,1,5,.200,10,15,.667,.575,8,13,.615,2,2,4,5,1,3,1,4,31,25.4,5
30,217,33,2021-12-28,OKC,@,SAC,L 111-117,*,35:16,9,24,.375,1,5,.200,8,19,.421,.396,14,17,.824,0,5,5,5,0,0,1,4,33,21.0,1
31,218,35,2021-12-31,OKC,,NYK,W 95-80,*,34:46,9,24,.375,2,7,.286,7,17,.412,.417,3,4,.750,0,4,4,4,2,1,4,3,23,10.9,1
32,219,37,2022-01-05,OKC,@,MIN,L 90-98,*,37:30,5,15,.333,2,6,.333,3,9,.333,.400,7,7,1.000,0,2,2,5,0,0,4,4,19,9.0,-18
33,220,38,2022-01-07,OKC,,MIN,L 105-135,*,28:23,4,11,.364,0,3,.000,4,8,.500,.364,4,5,.800,0,3,3,6,2,1,4,1,12,8.9,-13
34,221,39,2022-01-09,OKC,,DEN,L 95-99,*,31:29,2,14,.143,0,3,.000,2,11,.182,.143,4,4,1.000,2,3,5,4,1,2,1,3,8,4.3,-15
35,222,40,2022-01-11,OKC,@,WAS,L 118-122,*,35:00,13,22,.591,1,2,.500,12,20,.600,.614,5,6,.833,0,3,3,8,1,0,2,4,32,25.3,-5
36,223,41,2022-01-13,OKC,@,BRK,W 130-109,*,35:03,11,18,.611,2,5,.400,9,13,.692,.667,9,10,.900,2,8,10,9,1,2,5,0,33,31.9,30
37,224,42,2022-01-15,OKC,,CLE,L 102-107,*,34:09,7,19,.368,0,2,.000,7,17,.412,.368,7,9,.778,1,3,4,7,1,2,3,4,21,14.0,-2
38,225,43,2022-01-17,OKC,@,DAL,L 102-104,*,37:20,11,18,.611,1,4,.250,10,14,.714,.639,11,12,.917,0,6,6,5,2,0,2,3,34,29.5,-3
39,226,44,2022-01-19,OKC,@,SAS,L 96-118,*,29:53,5,21,.238,0,4,.000,5,17,.294,.238,3,4,.750,2,1,3,7,2,0,3,2,13,4.7,-25
40,227,45,2022-01-21,OKC,@,CHO,L 98-121,*,33:14,10,23,.435,1,3,.333,9,20,.450,.457,8,9,.889,2,3,5,6,1,1,1,3,29,22.5,-10
41,228,46,2022-01-22,OKC,@,CLE,L 87-94,*,38:32,12,23,.522,3,7,.429,9,16,.563,.587,2,5,.400,2,7,9,6,3,1,3,5,29,22.9,-1
42,229,47,2022-01-24,OKC,,CHI,L 110-111,*,38:31,9,17,.529,2,5,.400,7,12,.583,.588,11,14,.786,0,3,3,10,3,1,3,1,31,29.7,2
43,230,48,2022-01-28,OKC,,IND,L 110-113 (OT),*,17:22,4,10,.400,0,3,.000,4,7,.571,.400,2,6,.333,0,2,2,3,2,1,0,0,10,8.4,10
44,231,59,2022-02-24,OKC,,PHO,L 104-124,*,34:40,13,22,.591,1,5,.200,12,17,.706,.614,5,6,.833,1,1,2,5,0,0,6,4,32,18.3,-16
45,232,60,2022-02-25,OKC,@,IND,W 129-125 (OT),*,38:06,13,24,.542,1,5,.200,12,19,.632,.563,9,12,.750,1,7,8,5,2,3,7,2,36,25.8,-5
46,233,61,2022-02-28,OKC,,SAC,L 110-131,*,32:52,12,16,.750,3,3,1.000,9,13,.692,.844,10,14,.714,1,6,7,10,3,0,5,5,37,34.5,-17
47,234,62,2022-03-02,OKC,@,DEN,W 119-107,*,36:44,10,23,.435,3,5,.600,7,18,.389,.500,6,8,.750,0,7,7,5,2,1,7,2,29,16.6,22
48,235,63,2022-03-04,OKC,,MIN,L 101-138,*,29:50,14,21,.667,1,3,.333,13,18,.722,.690,4,5,.800,1,4,5,7,1,0,5,3,33,25.1,-13
49,236,64,2022-03-06,OKC,,UTA,L 103-116,*,38:19,11,23,.478,0,4,.000,11,19,.579,.478,11,12,.917,0,7,7,8,4,1,0,4,33,31.7,-2
50,237,65,2022-03-08,OKC,,MIL,L 115-142,*,35:09,11,18,.611,3,3,1.000,8,15,.533,.694,8,12,.667,0,8,8,14,3,1,5,3,33,32.9,4
51,238,66,2022-03-09,OKC,@,MIN,L 102-132,*,31:17,2,15,.133,0,4,.000,2,11,.182,.133,4,4,1.000,0,3,3,8,1,0,4,1,8,1.4,-23
52,239,67,2022-03-13,OKC,,MEM,L 118-125,*,37:53,9,20,.450,1,5,.200,8,15,.533,.475,12,12,1.000,0,6,6,7,2,3,1,5,31,28.4,-15
53,240,68,2022-03-14,OKC,,CHO,L 116-134,*,36:09,12,20,.600,3,7,.429,9,13,.692,.675,5,5,1.000,2,6,8,5,0,0,3,5,32,24.5,-3
54,241,69,2022-03-16,OKC,@,SAS,L 120-122,*,34:41,14,22,.636,1,4,.250,13,18,.722,.659,5,8,.625,1,5,6,8,3,1,3,1,34,31.1,-8
55,242,70,2022-03-18,OKC,@,MIA,L 108-120,*,32:45,9,17,.529,1,4,.250,8,13,.615,.559,7,9,.778,0,7,7,4,1,2,3,2,26,20.4,-17
56,243,72,2022-03-21,OKC,,BOS,L 123-132,*,36:34,13,23,.565,4,4,1.000,9,19,.474,.652,1,1,1.000,0,1,1,9,0,0,2,5,31,22.7,-12
1,244,1,2022-10-19,OKC,@,MIN,L 108-115,*,36:47,12,23,.522,2,6,.333,10,17,.588,.565,6,6,1.000,2,4,6,5,3,2,2,1,32,28.8,-1
2,245,2,2022-10-22,OKC,@,DEN,L 117-122,*,33:56,11,24,.458,1,5,.200,10,19,.526,.479,5,5,1.000,0,3,3,7,1,0,5,4,28,15.8,-6
3,246,4,2022-10-25,OKC,,LAC,W 108-94,*,36:44,11,22,.500,2,2,1.000,9,20,.450,.545,9,9,1.000,1,4,5,8,3,3,2,0,33,32.6,23
4,247,5,2022-10-27,OKC,,LAC,W 118-110,*,34:01,10,23,.435,2,4,.500,8,19,.421,.478,2,2,1.000,1,4,5,6,3,0,3,4,24,16.4,12
5,248,6,2022-10-29,OKC,@,DAL,W 117-111 (OT),*,41:20,15,27,.556,0,2,.000,15,25,.600,.556,8,8,1.000,2,4,6,9,2,1,3,2,38,32.9,20
6,249,7,2022-11-01,OKC,,ORL,W 116-108,*,32:54,12,18,.667,0,3,.000,12,15,.800,.667,10,11,.909,0,4,4,6,3,2,5,2,34,29.8,-2
7,250,8,2022-11-03,OKC,,DEN,L 110-122,*,35:12,13,17,.765,0,0,,13,17,.765,.765,11,11,1.000,1,3,4,3,2,0,4,3,37,30.8,-6
8,251,9,2022-11-05,OKC,@,MIL,L 94-108,*,31:46,7,16,.438,0,1,.000,7,15,.467,.438,4,5,.800,0,1,1,3,1,1,2,3,18,10.1,-19
9,252,10,2022-11-07,OKC,@,DET,L 103-112,*,38:00,13,23,.565,0,0,,13,23,.565,.565,7,7,1.000,2,5,7,5,1,4,1,2,33,30.5,-8
10,253,11,2022-11-09,OKC,,MIL,L 132-136 (2OT),*,46:05,13,25,.520,2,5,.400,11,20,.550,.560,11,13,.846,1,3,4,4,0,2,4,5,39,25.7,3
11,254,12,2022-11-11,OKC,,TOR,W 132-113,*,28:03,8,14,.571,1,2,.500,7,12,.583,.607,3,4,.750,0,3,3,4,3,1,3,2,20,16.6,13
12,255,13,2022-11-13,OKC,@,NYK,W 145-135,*,36:12,13,22,.591,2,3,.667,11,19,.579,.636,9,10,.900,0,5,5,8,3,2,6,2,37,31.1,4
13,256,14,2022-11-14,OKC,@,BOS,L 122-126,*,35:59,13,26,.500,2,4,.500,11,22,.500,.538,9,9,1.000,1,3,4,8,2,1,4,2,37,29.1,-3
14,257,15,2022-11-16,OKC,@,WAS,W 121-120,*,34:49,14,22,.636,2,3,.667,12,19,.632,.682,12,17,.706,2,4,6,7,0,1,2,1,42,36.0,9
15,258,16,2022-11-18,OKC,@,MEM,L 110-121,*,33:52,6,18,.333,2,4,.500,4,14,.286,.389,1,1,1.000,1,5,6,6,0,1,2,4,15,8.3,-13
16,259,17,2022-11-21,OKC,,NYK,L 119-129,*,34:36,9,22,.409,0,2,.000,9,20,.450,.409,12,13,.923,1,4,5,7,1,1,3,3,30,22.1,-7
17,260,18,2022-11-23,OKC,,DEN,L 126-131 (OT),*,42:31,8,20,.400,1,4,.250,7,16,.438,.425,14,14,1.000,1,6,7,11,2,1,1,3,31,30.9,2
18,261,19,2022-11-25,OKC,,CHI,W 123-119 (OT),*,40:23,8,21,.381,0,3,.000,8,18,.444,.381,14,15,.933,1,7,8,7,0,1,1,2,30,24.7,9
19,262,20,2022-11-26,OKC,@,HOU,L 105-118,*,27:31,12,21,.571,1,3,.333,11,18,.611,.595,7,7,1.000,1,2,3,3,2,0,3,1,32,24.1,-9
20,263,21,2022-11-28,OKC,@,NOP,L 101-105,*,35:38,7,21,.333,1,6,.167,6,15,.400,.357,16,18,.889,3,3,6,4,2,0,7,4,31,17.5,-9
21,264,23,2022-12-03,OKC,@,MIN,W 135-128,*,34:37,10,17,.588,1,2,.500,9,15,.600,.618,12,12,1.000,0,1,1,6,3,1,4,0,33,29.3,-6
22,265,24,2022-12-05,OKC,@,ATL,W 121-114,*,34:47,10,22,.455,0,3,.000,10,19,.526,.455,15,15,1.000,0,6,6,5,2,0,6,4,35,23.3,12
23,266,25,2022-12-07,OKC,@,MEM,L 102-123,*,33:47,4,14,.286,1,4,.250,3,10,.300,.321,17,19,.895,0,3,3,7,0,1,5,0,26,18.5,-12
24,267,26,2022-12-10,OKC,@,CLE,L 102-110,*,31:24,7,13,.538,0,2,.000,7,11,.636,.538,9,9,1.000,1,1,2,3,2,0,2,6,23,17.4,-17
25,268,27,2022-12-12,OKC,@,DAL,L 114-121,*,37:33,14,23,.609,1,2,.500,13,21,.619,.630,13,13,1.000,0,2,2,3,3,0,2,5,42,33.2,6
26,269,28,2022-12-14,OKC,,MIA,L 108-110,*,36:22,10,20,.500,1,3,.333,9,17,.529,.525,6,6,1.000,0,8,8,7,1,0,5,1,27,19.9,10
27,270,29,2022-12-16,OKC,,MIN,L 110-112,*,37:49,11,23,.478,3,5,.600,8,18,.444,.543,10,12,.833,1,6,7,5,1,0,5,4,35,22.9,5
28,271,31,2022-12-19,OKC,,POR,W 123-121,*,36:02,10,24,.417,1,1,1.000,9,23,.391,.438,14,14,1.000,0,2,2,6,1,2,2,2,35,26.6,-1
29,272,32,2022-12-21,OKC,,POR,W 101-98,*,35:28,8,19,.421,0,3,.000,8,16,.500,.421,11,13,.846,0,6,6,3,2,1,5,3,27,16.5,-1
30,273,33,2022-12-23,OKC,,NOP,L 125-128 (OT),*,43:05,17,29,.586,3,4,.750,14,25,.560,.638,7,9,.778,1,9,10,6,2,1,2,4,44,36.4,-6
31,274,34,2022-12-27,OKC,,SAS,W 130-114,*,33:24,9,14,.643,0,0,,9,14,.643,.643,10,11,.909,1,5,6,8,2,4,4,2,28,29.2,11
32,275,35,2022-12-29,OKC,@,CHO,L 113-121,*,35:59,11,23,.478,1,3,.333,10,20,.500,.500,5,7,.714,2,1,3,5,2,0,2,4,28,19.1,-9
33,276,36,2022-12-31,OKC,,PHI,L 96-115,*,32:23,4,15,.267,1,2,.500,3,13,.231,.300,5,8,.625,2,4,6,5,0,0,2,3,14,6.8,-17
34,277,38,2023-01-04,OKC,@,ORL,L 115-126,*,35:13,8,19,.421,0,1,.000,8,18,.444,.421,17,18,.944,1,3,4,4,1,1,3,3,33,24.4,-3
35,278,39,2023-01-06,OKC,,WAS,W 127-110,*,33:09,12,23,.522,1,4,.250,11,19,.579,.543,5,6,.833,0,3,3,4,1,2,0,4,30,22.8,25
36,279,40,2023-01-08,OKC,,DAL,W 120-109,*,36:15,11,17,.647,0,1,.000,11,16,.688,.647,11,13,.846,0,5,5,5,1,2,3,5,33,27.1,7
37,280,41,2023-01-10,OKC,@,MIA,L 111-112,*,38:39,9,18,.500,2,4,.500,7,14,.500,.556,6,7,.857,0,4,4,4,3,0,6,2,26,16.8,2
38,281,42,2023-01-12,OKC,@,PHI,W 133-114,*,34:49,10,16,.625,1,1,1.000,9,15,.600,.656,16,16,1.000,1,7,8,6,1,2,1,2,37,37.4,11
39,282,43,2023-01-13,OKC,@,CHI,W 124-110,*,33:10,7,14,.500,0,1,.000,7,13,.538,.500,7,8,.875,0,5,5,6,4,2,2,3,21,21.5,4
40,283,44,2023-01-15,OKC,@,BRK,W 112-102,*,35:52,8,17,.471,1,4,.250,7,13,.538,.500,11,14,.786,1,6,7,1,1,1,1,0,28,22.0,0
41,284,45,2023-01-18,OKC,,IND,W 126-106,*,29:47,7,17,.412,1,4,.250,6,13,.462,.441,8,9,.889,1,2,3,6,3,0,2,2,23,19.2,38
42,285,46,2023-01-20,OKC,@,SAC,L 113-118,*,37:30,16,23,.696,2,3,.667,14,20,.700,.739,3,4,.750,1,0,1,7,2,0,0,0,37,34.5,-10
43,286,47,2023-01-22,OKC,@,DEN,W 101-99,*,37:22,13,21,.619,1,2,.500,12,19,.632,.643,7,8,.875,0,5,5,5,0,2,1,2,34,28.7,5
44,287,48,2023-01-25,OKC,,ATL,L 132-137,*,36:29,13,22,.591,1,1,1.000,12,21,.571,.614,9,10,.900,2,3,5,7,2,2,4,3,36,30.8,9
45,288,49,2023-01-27,OKC,,CLE,W 112-100,*,35:09,12,21,.571,1,1,1.000,11,20,.550,.595,10,11,.909,2,3,5,8,2,1,0,2,35,34.5,14
46,289,50,2023-01-30,OKC,,GSW,L 120-128,*,36:31,10,24,.417,1,2,.500,9,22,.409,.438,10,10,1.000,0,4,4,7,0,3,5,3,31,20.2,-15
47,290,51,2023-02-01,OKC,@,HOU,L 106-112,*,34:01,7,23,.304,0,3,.000,7,20,.350,.304,10,10,1.000,5,3,8,4,3,0,1,5,24,17.9,-7
48,291,52,2023-02-04,OKC,,HOU,W 153-121,*,30:20,14,23,.609,0,2,.000,14,21,.667,.609,14,15,.933,0,4,4,6,3,2,0,3,42,39.7,38
49,292,53,2023-02-06,OKC,@,GSW,L 114-141,*,29:09,6,16,.375,0,1,.000,6,15,.400,.375,8,8,1.000,0,0,0,4,0,0,0,3,20,12.8,-17
50,293,54,2023-02-07,OKC,@,LAL,W 133-130,*,37:41,9,17,.529,1,1,1.000,8,16,.500,.559,11,12,.917,0,2,2,8,2,0,4,5,30,23.5,-2
51,294,55,2023-02-10,OKC,@,POR,W 138-129,*,39:20,13,16,.813,0,1,.000,13,15,.867,.813,18,19,.947,0,3,3,7,2,1,4,1,44,41.7,22
52,295,56,2023-02-13,OKC,,NOP,L 100-103,*,38:58,8,21,.381,0,2,.000,8,19,.421,.381,8,9,.889,3,7,10,5,1,0,6,4,24,13.2,9
53,296,57,2023-02-15,OKC,,HOU,W 133-96,*,29:03,8,16,.500,0,2,.000,8,14,.571,.500,13,15,.867,0,2,2,6,0,2,1,3,29,24.2,27
54,297,58,2023-02-23,OKC,@,UTA,L 119-120 (OT),*,40:52,12,26,.462,0,2,.000,12,24,.500,.462,15,19,.789,2,6,8,7,2,1,2,2,39,32.0,0
55,298,64,2023-03-05,OKC,,UTA,W 129-119,*,36:56,10,17,.588,1,2,.500,9,15,.600,.618,17,19,.895,2,5,7,4,3,1,4,4,38,33.1,5
56,299,65,2023-03-07,OKC,,GSW,W 137-128,*,36:05,14,24,.583,2,5,.400,12,19,.632,.625,3,4,.750,0,3,3,6,2,0,4,4,33,22.9,-10
