Rk,Gcar,Gtm,Date,Team,AWAY,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
4,531,4,2022-10-24,80204,1,97227,L 110-135,*,26:58,3,4,0.75,0,0,,3,4,0.75,0.75,3,3,1.0,1,8,9,9,0,0,1,5,9,13.8,-10
5,532,5,2022-10-26,80204,0,90015,W 110-99,*,34:48,12,17,0.706,0,4,0.0,12,13,0.923,0.706,7,7,1.0,1,12,13,9,4,0,3,3,31,34.3,28
6,533,6,2022-10-28,80204,0,84101,W 117-101,*,25:28,3,10,0.3,0,4,0.0,3,6,0.5,0.3,6,8,0.75,3,7,10,6,1,1,1,1,12,14.1,8
7,534,7,2022-10-30,80204,1,90015,L 110-121,*,35:52,8,16,0.5,1,5,0.2,7,11,0.636,0.531,6,7,0.857,4,10,14,6,0,2,2,0,23,24.0,0
8,535,8,2022-11-03,80204,1,73102,W 122-110,*,35:38,6,9,0.667,0,0,,6,9,0.667,0.667,3,3,1.0,0,13,13,14,1,0,10,3,15,14.6,15
9,536,9,2022-11-05,80204,0,78219,W 126-101,*,26:34,9,10,0.9,1,1,1.0,8,9,0.889,0.95,2,2,1.0,0,6,6,10,2,0,4,2,21,23.6,20
10,537,10,2022-11-07,80204,1,78219,W 115-109,*,33:57,11,20,0.55,0,1,0.0,11,19,0.579,0.55,4,5,0.8,1,7,8,10,2,3,4,2,26,25.1,15
11,538,11,2022-11-09,80204,1,46225,W 122-119,*,20:42,10,20,0.5,1,3,0.333,9,17,0.529,0.525,3,3,1.0,1,3,4,6,2,1,1,5,24,19.5,11
12,539,12,2022-11-11,80204,1,02114,L 112-131,*,29:44,12,20,0.6,2,4,0.5,10,16,0.625,0.65,3,4,0.75,3,5,8,3,0,0,2,4,29,21.5,-14
13,540,13,2022-11-13,80204,1,60612,W 126-103,*,27:36,4,4,1.0,0,0,,4,4,1.0,1.0,0,0,,0,6,6,14,3,0,2,0,8,19.4,29
14,541,17,2022-11-22,80204,0,48226,L 108-110,*,36:44,12,16,0.75,0,0,,12,16,0.75,0.75,7,11,0.636,2,7,9,10,1,1,5,3,31,29.0,13
15,542,18,2022-11-23,80204,1,73102,W 131-126 (OT),*,43:09,11,15,0.733,1,3,0.333,10,12,0.833,0.767,16,18,0.889,3,7,10,9,0,0,4,5,39,36.6,11
16,543,19,2022-11-25,80204,1,90015,W 114-104,*,32:24,7,13,0.538,0,1,0.0,7,12,0.583,0.538,5,7,0.714,2,11,13,6,2,1,2,3,19,20.3,19
17,544,20,2022-11-28,80204,0,77002,W 129-113,*,27:27,11,17,0.647,1,2,0.5,10,15,0.667,0.676,9,10,0.9,6,6,12,8,0,0,3,2,32,31.9,8
18,545,21,2022-11-30,80204,0,77002,W 120-100,*,27:33,7,9,0.778,2,3,0.667,5,6,0.833,0.889,1,1,1.0,1,8,9,12,1,1,4,5,17,20.7,10
19,546,22,2022-12-02,80204,1,30313,L 109-117,*,35:04,10,15,0.667,3,6,0.5,7,9,0.778,0.767,1,4,0.25,1,9,10,8,1,0,2,2,24,23.5,-8
20,547,23,2022-12-04,80204,1,70112,L 106-121,*,37:17,13,19,0.684,1,4,0.25,12,15,0.8,0.711,5,9,0.556,4,12,16,9,2,1,4,4,32,32.1,2
21,548,24,2022-12-06,80204,0,75219,L 115-116,*,34:03,7,13,0.538,0,3,0.0,7,10,0.7,0.538,5,6,0.833,0,8,8,8,1,0,3,1,19,17.9,2
22,549,25,2022-12-08,80204,1,97227,W 121-120,*,34:21,14,25,0.56,1,3,0.333,13,22,0.591,0.58,4,6,0.667,3,7,10,9,0,1,6,1,33,25.1,-8
23,550,26,2022-12-10,80204,0,84101,W 115-110,*,35:22,11,20,0.55,1,4,0.25,10,16,0.625,0.575,8,10,0.8,3,9,12,14,1,4,3,3,31,34.8,10
24,551,27,2022-12-14,80204,0,20004,W 141-128,*,33:03,17,20,0.85,0,2,0.0,17,18,0.944,0.85,9,10,0.9,2,12,14,8,5,1,8,2,43,42.9,28
25,552,28,2022-12-16,80204,1,90015,L 108-126,*,35:17,8,15,0.533,1,3,0.333,7,12,0.583,0.567,8,9,0.889,2,9,11,8,4,0,5,3,25,24.8,-14
26,553,29,2022-12-18,80204,0,28202,W 119-115,*,39:41,13,26,0.5,2,4,0.5,11,22,0.5,0.538,12,17,0.706,7,20,27,10,2,0,5,4,40,38.3,20
27,554,30,2022-12-20,80204,0,38103,W 105-91,*,37:05,6,12,0.5,1,1,1.0,5,11,0.455,0.542,0,1,0.0,4,9,13,13,2,0,4,1,13,18.8,13
28,555,31,2022-12-23,80204,0,97227,W 120-107,*,35:43,12,21,0.571,0,0,,12,21,0.571,0.571,5,8,0.625,2,6,8,11,2,0,2,4,29,27.2,8
29,556,32,2022-12-25,80204,0,85004,W 128-125 (OT),*,44:25,16,25,0.64,2,4,0.5,14,21,0.667,0.68,7,9,0.778,4,11,15,15,0,1,3,4,41,41.8,12
30,557,33,2022-12-27,80204,1,95814,W 113-106,*,36:53,7,10,0.7,0,0,,7,10,0.7,0.7,6,6,1.0,0,9,9,11,1,0,0,3,20,26.0,13
31,558,34,2022-12-28,80204,1,95814,L 126-127,*,32:29,15,24,0.625,0,3,0.0,15,21,0.714,0.625,10,10,1.0,1,6,7,6,1,1,5,3,40,31.4,-1
32,559,35,2022-12-30,80204,0,33132,W 124-119,*,36:17,8,15,0.533,2,3,0.667,6,12,0.5,0.6,1,1,1.0,1,11,12,12,1,1,3,3,19,21.6,14
33,560,36,2023-01-01,80204,0,02114,W 123-111,*,32:02,10,13,0.769,2,2,1.0,8,11,0.727,0.846,8,8,1.0,0,12,12,12,1,0,0,1,30,37.5,14
34,561,37,2023-01-02,80204,1,55403,L 111-124,*,33:17,10,20,0.5,1,3,0.333,9,17,0.529,0.525,3,4,0.75,1,6,7,9,2,0,5,4,24,17.8,-9
35,562,38,2023-01-05,80204,0,90015,W 122-91,*,24:11,4,8,0.5,0,1,0.0,4,7,0.571,0.5,4,5,0.8,0,6,6,9,1,0,2,0,12,14.7,18
36,563,39,2023-01-06,80204,0,44115,W 121-108,*,35:23,10,17,0.588,3,4,0.75,7,13,0.538,0.676,5,5,1.0,4,11,15,10,2,0,4,4,28,29.6,18
37,564,40,2023-01-09,80204,0,90015,W 122-109,*,35:09,5,5,1.0,1,1,1.0,4,4,1.0,1.1,3,3,1.0,2,9,11,16,1,1,4,2,14,24.7,10
38,565,41,2023-01-11,80204,0,85004,W 126-97,*,28:18,10,15,0.667,0,0,,10,15,0.667,0.667,1,3,0.333,4,14,18,9,1,0,3,3,21,23.8,17
39,566,43,2023-01-15,80204,0,32801,W 119-116,*,34:47,8,11,0.727,1,4,0.25,7,7,1.0,0.773,0,0,,0,10,10,14,2,1,4,3,17,22.8,16
40,567,44,2023-01-17,80204,0,97227,W 122-113,*,34:28,13,14,0.929,1,2,0.5,12,12,1.0,0.964,9,10,0.9,2,10,12,10,1,1,4,2,36,39.3,19
41,568,45,2023-01-18,80204,0,55403,W 122-118,*,31:12,12,20,0.6,0,0,,12,20,0.6,0.6,7,7,1.0,4,7,11,13,1,0,3,5,31,31.8,21
42,569,48,2023-01-24,80204,1,70112,W 99-98,*,36:05,11,15,0.733,2,4,0.5,9,11,0.818,0.8,1,2,0.5,2,9,11,10,1,0,3,2,25,26.8,-6
43,570,50,2023-01-28,80204,1,19148,L 119-126,*,38:19,8,12,0.667,2,2,1.0,6,10,0.6,0.75,6,6,1.0,1,7,8,9,0,2,7,2,24,21.5,-1
44,571,51,2023-01-31,80204,0,70112,W 122-113,*,38:00,10,14,0.714,1,3,0.333,9,11,0.818,0.75,5,5,1.0,1,17,18,15,1,1,5,2,26,32.4,20
45,572,52,2023-02-02,80204,0,94607,W 134-117,*,32:42,9,13,0.692,0,0,,9,13,0.692,0.692,4,5,0.8,2,12,14,16,1,1,3,0,22,31.0,26
46,573,53,2023-02-04,80204,0,30313,W 128-108,*,34:20,5,8,0.625,0,1,0.0,5,7,0.714,0.625,4,5,0.8,3,15,18,10,1,2,5,3,14,19.8,20
47,574,55,2023-02-07,80204,0,55403,W 146-112,*,27:45,8,10,0.8,0,1,0.0,8,9,0.889,0.8,4,5,0.8,1,11,12,16,1,1,1,1,20,31.3,40
48,575,56,2023-02-09,80204,1,32801,L 104-115,*,37:39,10,19,0.526,3,5,0.6,7,14,0.5,0.605,6,9,0.667,2,10,12,6,1,2,7,3,29,21.3,8
49,576,57,2023-02-11,80204,1,28202,W 119-105,*,34:03,11,22,0.5,0,0,,11,22,0.5,0.5,8,9,0.889,7,9,16,10,0,2,4,1,30,30.2,22
50,577,58,2023-02-13,80204,1,33132,W 112-108,*,33:54,12,14,0.857,0,0,,12,14,0.857,0.857,3,3,1.0,0,12,12,8,0,0,0,3,27,30.0,5
51,578,59,2023-02-15,80204,0,75219,W 118-109,*,34:08,6,9,0.667,0,0,,6,9,0.667,0.667,2,3,0.667,1,12,13,10,1,1,5,2,14,16.9,9
52,579,60,2023-02-23,80204,1,44115,W 115-109,*,35:51,8,13,0.615,2,2,1.0,6,11,0.545,0.692,6,6,1.0,7,11,18,13,2,0,7,3,24,29.2,14
53,580,61,2023-02-25,80204,1,38103,L 94-112,*,26:41,7,11,0.636,0,0,,7,11,0.636,0.636,1,1,1.0,3,10,13,3,0,0,3,1,15,13.9,-20
54,581,62,2023-02-26,80204,0,90015,W 134-124 (OT),*,41:33,14,21,0.667,0,1,0.0,14,20,0.7,0.667,12,15,0.8,8,9,17,10,3,0,1,2,40,46.2,11
55,582,63,2023-02-28,80204,1,77002,W 133-112,*,27:45,7,11,0.636,0,0,,7,11,0.636,0.636,0,1,0.0,5,6,11,10,0,0,4,2,14,16.2,31
56,583,64,2023-03-03,80204,0,38103,W 113-97,*,35:18,7,10,0.7,0,0,,7,10,0.7,0.7,4,6,0.667,3,15,18,10,0,1,2,5,18,23.3,16
57,584,65,2023-03-06,80204,0,51300,W 118-113,*,36:13,5,8,0.625,1,1,1.0,4,7,0.571,0.688,6,6,1.0,3,10,13,9,0,1,4,1,17,21.1,7
58,585,66,2023-03-08,80204,0,60612,L 96-117,*,35:02,7,16,0.438,3,9,0.333,4,7,0.571,0.531,1,4,0.25,1,11,12,8,0,0,5,1,18,12.6,-14
59,586,67,2023-03-10,80204,1,78219,L 120-128,*,38:30,14,24,0.583,4,6,0.667,10,18,0.556,0.667,5,6,0.833,3,8,11,11,3,0,5,2,37,34.8,-2
60,587,68,2023-03-12,80204,0,11217,L 120-122,*,39:00,14,23,0.609,0,1,0.0,14,22,0.636,0.609,7,10,0.7,6,14,20,11,2,2,3,2,35,39.0,14
61,588,69,2023-03-14,80204,1,51300,L 110-125,*,34:52,10,13,0.769,0,1,0.0,10,12,0.833,0.769,8,8,1.0,2,6,8,7,1,0,4,3,28,26.8,-8
62,589,70,2023-03-16,80204,1,48226,W 119-100,*,33:29,14,18,0.778,0,1,0.0,14,17,0.824,0.778,2,3,0.667,4,6,10,9,1,1,1,2,30,33.4,13
63,590,71,2023-03-18,80204,1,10001,L 110-116,*,36:51,11,18,0.611,1,5,0.2,10,13,0.769,0.639,1,1,1.0,2,8,10,8,0,1,6,2,24,19.1,2
64,591,72,2023-03-19,80204,1,11217,W 108-102,*,36:27,9,12,0.75,0,0,,9,12,0.75,0.75,4,4,1.0,4,13,17,10,2,0,1,5,22,29.9,13
65,592,73,2023-03-22,80204,1,20004,W 118-104,*,33:36,12,16,0.75,2,3,0.667,10,13,0.769,0.813,5,5,1.0,5,7,12,7,3,0,2,1,31,35.7,28
66,593,74,2023-03-25,80204,0,53203,W 129-106,*,31:53,10,20,0.5,1,6,0.167,9,14,0.643,0.525,10,11,0.909,1,5,6,11,1,0,3,2,31,27.7,19
67,594,75,2023-03-27,80204,0,19148,W 116-111,*,34:58,8,11,0.727,0,0,,8,11,0.727,0.727,9,11,0.818,3,14,17,12,0,2,3,3,25,31.6,11
68,595,79,2023-04-04,80204,1,77002,L 103-124,*,24:41,7,13,0.538,0,2,0.0,7,11,0.636,0.538,0,1,0.0,2,8,10,4,2,3,8,1,14,9.6,-21
69,596,81,2023-04-08,80204,1,84101,L 114-118,*,26:38,2,5,0.4,0,1,0.0,2,4,0.5,0.4,2,2,1.0,0,10,10,10,2,0,4,2,6,10.5,-5
1,597,1,2023-10-24,80204,0,90015,W 119-107,*,36:16,12,22,0.545,3,5,0.6,9,17,0.529,0.614,2,4,0.5,3,10,13,11,1,1,2,2,29,29.3,15
2,598,2,2023-10-27,80204,1,38103,W 108-104,*,34:58,8,14,0.571,1,4,0.25,7,10,0.7,0.607,5,6,0.833,3,9,12,7,1,1,9,1,22,17.0,6
3,599,3,2023-10-29,80204,1,73102,W 128-95,*,29:52,12,16,0.75,1,2,0.5,11,14,0.786,0.781,3,3,1.0,2,12,14,5,0,0,4,3,28,24.9,21
4,600,4,2023-10-30,80204,0,84101,W 110-102,*,35:14,12,16,0.75,1,3,0.333,11,13,0.846,0.781,2,5,0.4,1,9,10,11,0,2,1,3,27,29.7,13
5,601,5,2023-11-01,80204,1,55403,L 89-110,*,29:58,11,23,0.478,1,6,0.167,10,17,0.588,0.5,2,2,1.0,2,8,10,3,0,0,5,0,25,14.2,-19
6,602,6,2023-11-03,80204,0,75219,W 125-114,*,35:35,14,16,0.875,2,2,1.0,12,14,0.857,0.938,3,5,0.6,7,7,14,9,1,1,4,3,33,36.4,17
7,603,7,2023-11-04,80204,0,60612,W 123-101,*,33:21,9,16,0.563,1,3,0.333,8,13,0.615,0.594,9,9,1.0,4,12,16,9,3,0,1,3,28,33.9,33
8,604,8,2023-11-06,80204,0,70112,W 134-116,*,36:22,15,24,0.625,2,6,0.333,13,18,0.722,0.667,3,5,0.6,3,11,14,12,1,1,2,1,35,36.5,16
9,605,9,2023-11-08,80204,0,94607,W 108-105,*,36:36,14,25,0.56,1,8,0.125,13,17,0.765,0.58,6,10,0.6,3,10,13,5,3,1,3,3,35,29.6,3
10,606,10,2023-11-12,80204,1,77002,L 104-107,*,38:14,13,26,0.5,2,6,0.333,11,20,0.55,0.538,8,8,1.0,6,15,21,11,0,1,3,3,36,35.9,12
11,607,11,2023-11-14,80204,0,90015,W 111-108,*,35:45,8,23,0.348,2,7,0.286,6,16,0.375,0.391,14,14,1.0,3,13,16,9,1,0,4,2,32,27.6,3
12,608,12,2023-11-17,80204,1,70112,L 110-115,*,36:10,10,20,0.5,1,8,0.125,9,12,0.75,0.525,5,5,1.0,2,14,16,18,1,1,4,2,26,31.1,5
13,609,13,2023-11-19,80204,1,44115,L 109-121,*,27:49,8,13,0.615,0,0,,8,13,0.615,0.615,2,5,0.4,1,9,10,7,1,1,3,5,18,15.9,-16
14,610,14,2023-11-20,80204,1,48226,W 107-103,*,15:13,4,8,0.5,1,4,0.25,3,4,0.75,0.563,0,0,,0,5,5,5,0,1,1,1,9,9.3,-4
15,611,15,2023-11-22,80204,1,32801,L 119-124,*,36:20,12,18,0.667,1,2,0.5,11,16,0.688,0.694,5,5,1.0,5,8,13,12,3,2,1,4,30,38.3,4
16,612,16,2023-11-24,80204,1,77002,L 86-105,*,42:09,14,31,0.452,3,8,0.375,11,23,0.478,0.5,7,11,0.636,6,13,19,8,3,0,3,3,38,32.8,-12
17,613,17,2023-11-26,80204,0,78219,W 132-120,*,34:12,17,29,0.586,0,0,,17,29,0.586,0.586,5,5,1.0,5,6,11,9,1,0,5,3,39,31.9,14
18,614,19,2023-11-29,80204,0,77002,W 134-124,*,33:21,12,19,0.632,1,2,0.5,11,17,0.647,0.658,7,8,0.875,6,4,10,15,1,0,0,2,32,39.2,29
19,615,20,2023-12-01,80204,1,85004,W 119-111,*,34:55,9,18,0.5,0,3,0.0,9,15,0.6,0.5,3,6,0.5,1,4,5,16,1,2,3,4,21,21.7,6
20,616,21,2023-12-02,80204,1,95814,L 117-123,*,38:10,13,23,0.565,1,4,0.25,12,19,0.632,0.587,9,12,0.75,2,11,13,14,2,1,0,3,36,39.9,11
21,617,22,2023-12-06,80204,1,90015,L 102-111,*,37:07,9,32,0.281,2,7,0.286,7,25,0.28,0.313,2,2,1.0,5,10,15,10,1,0,4,2,22,12.9,1
22,618,23,2023-12-08,80204,0,77002,L 106-114,*,34:22,9,26,0.346,1,2,0.5,8,24,0.333,0.365,4,7,0.571,7,9,16,5,0,2,3,5,23,14.7,3
23,619,24,2023-12-11,80204,1,30313,W 129-122,*,36:01,9,13,0.692,1,1,1.0,8,12,0.667,0.731,6,7,0.857,2,6,8,9,3,2,1,3,25,30.8,8
24,620,25,2023-12-12,80204,1,60612,W 114-106,*,16:24,2,5,0.4,0,0,,2,5,0.4,0.4,0,0,,3,6,9,6,0,0,0,1,4,9.0,5
25,621,26,2023-12-14,80204,0,11217,W 124-101,*,29:49,8,12,0.667,0,2,0.0,8,10,0.8,0.667,10,12,0.833,1,13,14,10,1,0,1,2,26,30.8,21
26,622,27,2023-12-16,80204,0,73102,L 117-118,*,37:25,8,15,0.533,1,2,0.5,7,13,0.538,0.567,7,8,0.875,4,2,6,12,2,0,3,3,24,25.9,-9
27,623,28,2023-12-18,80204,0,75219,W 130-104,*,27:50,3,8,0.375,0,1,0.0,3,7,0.429,0.375,2,2,1.0,1,8,9,7,2,0,2,2,8,10.8,16
28,624,29,2023-12-20,80204,1,51300,W 113-104,*,38:06,13,23,0.565,3,5,0.6,10,18,0.556,0.63,2,3,0.667,5,10,15,6,0,2,2,2,31,29.0,15
29,625,30,2023-12-22,80204,1,11217,W 122-117,*,34:09,12,17,0.706,2,2,1.0,10,15,0.667,0.765,5,5,1.0,2,9,11,7,3,2,0,4,31,35.7,29
30,626,31,2023-12-23,80204,1,28202,W 102-95,*,35:38,8,14,0.571,0,2,0.0,8,12,0.667,0.571,2,2,1.0,2,8,10,9,1,1,3,6,18,17.8,12
31,627,32,2023-12-25,80204,0,94607,W 120-114,*,39:03,4,12,0.333,0,2,0.0,4,10,0.4,0.333,18,18,1.0,4,10,14,8,0,0,3,2,26,26.8,21
32,628,33,2023-12-28,80204,0,38103,W 142-105,*,29:58,11,11,1.0,1,1,1.0,10,10,1.0,1.045,3,3,1.0,0,14,14,10,0,2,3,1,26,31.9,25
33,629,34,2023-12-29,80204,0,73102,L 93-119,*,31:32,9,10,0.9,1,1,1.0,8,9,0.889,0.95,0,0,,2,8,10,7,1,1,7,2,19,18.2,-19
34,630,35,2024-01-01,80204,0,28202,W 111-93,*,27:30,6,7,0.857,0,0,,6,7,0.857,0.857,1,1,1.0,0,11,11,6,1,1,3,2,13,15.9,27
35,631,36,2024-01-04,80204,1,94607,W 130-127,*,38:25,13,16,0.813,2,2,1.0,11,14,0.786,0.875,6,7,0.857,2,7,9,10,2,1,4,2,34,36.0,4
36,632,37,2024-01-05,80204,0,32801,L 120-122,*,36:51,13,19,0.684,0,1,0.0,13,18,0.722,0.684,3,4,0.75,0,4,4,8,3,0,2,3,29,27.1,-4
37,633,38,2024-01-07,80204,0,48226,W 131-114,*,24:37,2,3,0.667,0,0,,2,3,0.667,0.667,0,0,,0,7,7,16,0,5,2,4,4,15.9,16
38,634,39,2024-01-10,80204,1,84101,L 111-124,*,30:28,8,9,0.889,1,1,1.0,7,8,0.875,0.944,10,12,0.833,1,10,11,6,1,0,6,3,27,24.8,-21
39,635,40,2024-01-12,80204,0,70112,W 125-113,*,32:11,11,17,0.647,1,2,0.5,10,15,0.667,0.676,4,4,1.0,3,7,10,14,0,1,2,4,27,30.6,12
40,636,41,2024-01-14,80204,0,46225,W 117-109,*,33:05,12,13,0.923,0,0,,12,13,0.923,0.923,1,2,0.5,3,9,12,9,2,1,7,3,25,25.9,10
41,637,42,2024-01-16,80204,1,19148,L 121-126,*,38:00,11,20,0.55,0,2,0.0,11,18,0.611,0.55,3,4,0.75,11,8,19,3,1,1,4,3,25,23.7,1
42,638,43,2024-01-19,80204,1,02114,W 102-100,*,38:16,14,22,0.636,2,4,0.5,12,18,0.667,0.682,4,4,1.0,2,10,12,9,0,0,4,1,34,30.5,1
43,639,44,2024-01-21,80204,1,20004,W 113-104,*,36:05,15,20,0.75,0,0,,15,20,0.75,0.75,12,14,0.857,4,8,12,8,2,2,0,2,42,46.6,20
44,640,45,2024-01-23,80204,1,46225,W 114-109,*,37:01,13,19,0.684,3,4,0.75,10,15,0.667,0.763,2,2,1.0,2,11,13,10,0,1,1,3,31,33.1,9
45,641,46,2024-01-25,80204,1,10001,L 84-122,*,27:29,13,18,0.722,2,3,0.667,11,15,0.733,0.778,3,3,1.0,4,7,11,3,0,0,7,1,31,23.2,-23
46,642,47,2024-01-27,80204,0,19148,W 111-105,*,36:40,8,16,0.5,0,1,0.0,8,15,0.533,0.5,10,16,0.625,5,11,16,7,2,0,3,3,26,25.1,2
47,643,48,2024-01-29,80204,0,53203,W 113-107,*,39:31,10,25,0.4,1,6,0.167,9,19,0.474,0.42,4,5,0.8,1,15,16,12,3,2,3,1,25,25.7,9
48,644,50,2024-02-02,80204,0,97227,W 120-108,*,38:16,11,16,0.688,1,1,1.0,10,15,0.667,0.719,4,4,1.0,7,15,22,12,1,2,4,3,27,35.2,20
49,645,51,2024-02-04,80204,0,97227,W 112-103,*,34:14,12,20,0.6,1,3,0.333,11,17,0.647,0.625,4,5,0.8,1,7,8,7,2,0,2,1,29,26.7,-5
50,646,52,2024-02-08,80204,1,90015,W 114-106,*,36:23,9,20,0.45,2,6,0.333,7,14,0.5,0.5,4,4,1.0,3,10,13,9,0,3,6,2,24,20.3,10
51,647,53,2024-02-09,80204,1,95814,L 106-135,*,29:45,9,17,0.529,1,1,1.0,8,16,0.5,0.559,4,5,0.8,2,6,8,7,3,0,1,2,23,23.6,-7
52,648,54,2024-02-12,80204,1,53203,L 95-112,*,31:31,13,25,0.52,2,5,0.4,11,20,0.55,0.56,1,3,0.333,3,9,12,8,0,0,5,1,29,20.9,-16
53,649,55,2024-02-14,80204,0,95814,L 98-102,*,38:58,6,17,0.353,0,6,0.0,6,11,0.545,0.353,3,4,0.75,0,5,5,8,0,1,0,4,15,11.3,-4
54,650,56,2024-02-22,80204,0,20004,W 130-110,*,31:23,10,10,1.0,0,0,,10,10,1.0,1.0,1,2,0.5,2,17,19,15,1,0,3,3,21,31.4,23
55,651,57,2024-02-23,80204,1,97227,W 127-112,*,34:46,12,17,0.706,1,3,0.333,11,14,0.786,0.735,4,5,0.8,3,12,15,14,2,1,2,4,29,36.1,24
56,652,58,2024-02-25,80204,1,94607,W 119-103,*,36:49,13,24,0.542,2,6,0.333,11,18,0.611,0.583,4,4,1.0,2,14,16,16,4,1,2,3,32,38.7,20
57,653,59,2024-02-28,80204,0,95814,W 117-96,*,32:19,5,9,0.556,0,0,,5,9,0.556,0.556,4,4,1.0,1,13,14,11,3,1,2,3,14,22.5,37
58,654,60,2024-02-29,80204,0,33132,W 103-97,*,38:00,6,15,0.4,0,3,0.0,6,12,0.5,0.4,6,6,1.0,2,9,11,7,1,2,4,4,18,15.7,12
59,655,61,2024-03-02,80204,1,90015,W 124-114,*,38:56,16,25,0.64,1,5,0.2,15,20,0.75,0.66,2,2,1.0,2,8,10,7,0,1,3,1,35,29.9,16
60,656,62,2024-03-05,80204,0,85004,L 107-117 (OT),*,44:16,8,18,0.444,4,7,0.571,4,11,0.364,0.556,5,7,0.714,3,13,16,5,0,0,7,2,25,16.5,-13
61,657,63,2024-03-07,80204,0,02114,W 115-109,*,38:45,11,19,0.579,0,0,,11,19,0.579,0.579,10,10,1.0,4,8,12,11,2,0,0,1,32,37.6,9
62,658,64,2024-03-09,80204,0,84101,W 142-121,*,32:00,12,14,0.857,0,0,,12,14,0.857,0.857,2,2,1.0,2,4,6,8,1,2,3,1,26,28.2,6
63,659,65,2024-03-11,80204,0,51300,W 125-119,*,38:06,14,26,0.538,1,3,0.333,13,23,0.565,0.558,6,6,1.0,6,11,17,12,6,2,2,3,35,42.5,13
64,660,66,2024-03-13,80204,1,33132,W 100-88,*,37:37,5,8,0.625,0,0,,5,8,0.625,0.625,2,3,0.667,3,11,14,6,1,0,4,1,12,14.2,10
65,661,67,2024-03-15,80204,1,78219,W 117-106,*,30:54,13,19,0.684,1,3,0.333,12,16,0.75,0.711,4,4,1.0,1,6,7,5,0,2,3,1,31,26.9,7
66,662,68,2024-03-17,80204,1,75219,L 105-107,*,38:31,6,16,0.375,0,2,0.0,6,14,0.429,0.375,4,5,0.8,3,8,11,7,2,0,3,1,16,14.8,10
67,663,69,2024-03-19,80204,1,55403,W 115-112,*,37:40,14,22,0.636,3,4,0.75,11,18,0.611,0.705,4,6,0.667,1,15,16,2,0,0,3,3,35,26.8,8
68,664,70,2024-03-21,80204,0,10001,W 113-100,*,39:14,12,23,0.522,0,1,0.0,12,22,0.545,0.522,6,7,0.857,2,12,14,11,1,0,1,1,30,30.6,30
69,665,72,2024-03-25,80204,0,38103,W 128-103,*,30:51,11,18,0.611,1,2,0.5,10,16,0.625,0.639,6,7,0.857,5,6,11,8,3,1,4,4,29,29.4,13
70,666,73,2024-03-27,80204,0,85004,L 97-104,*,41:32,9,16,0.563,1,5,0.2,8,11,0.727,0.594,3,3,1.0,0,9,9,10,2,1,1,2,22,25.0,2
71,667,74,2024-03-29,80204,0,55403,L 98-111,*,36:58,11,24,0.458,0,3,0.0,11,21,0.524,0.458,10,13,0.769,1,9,10,5,2,1,4,2,32,23.2,-9
72,668,75,2024-03-31,80204,0,44115,W 130-101,*,34:38,11,18,0.611,1,2,0.5,10,16,0.625,0.639,3,5,0.6,4,14,18,16,1,0,3,2,26,32.4,37
73,669,76,2024-04-02,80204,0,78219,W 110-105,*,37:35,18,32,0.563,1,6,0.167,17,26,0.654,0.578,5,6,0.833,4,12,16,6,1,2,4,2,42,34.6,5
74,670,77,2024-04-04,80204,1,90015,L 100-102,*,40:06,14,24,0.583,3,8,0.375,11,16,0.688,0.646,5,6,0.833,1,16,17,10,0,0,5,2,36,31.1,12
75,671,78,2024-04-06,80204,0,30313,W 142-110,*,30:40,6,13,0.462,2,3,0.667,4,10,0.4,0.538,5,6,0.833,1,13,14,11,2,0,4,1,19,21.8,19
76,672,79,2024-04-09,80204,1,84101,W 111-95,*,34:04,12,20,0.6,2,2,1.0,10,18,0.556,0.65,2,2,1.0,5,8,13,7,3,1,5,2,28,27.5,23
77,673,80,2024-04-10,80204,0,55403,W 116-107,*,38:25,16,20,0.8,2,2,1.0,14,18,0.778,0.85,7,12,0.583,2,9,11,7,3,0,2,5,41,39.4,6
78,674,81,2024-04-12,80204,1,78219,L 120-121,*,38:33,9,13,0.692,1,2,0.5,8,11,0.727,0.731,3,3,1.0,2,5,7,12,2,1,3,5,22,25.5,-1
79,675,82,2024-04-14,80204,1,38103,W 126-111,*,30:47,7,11,0.636,0,0,,7,11,0.636,0.636,1,2,0.5,4,11,15,5,4,0,4,1,15,18.9,19
1,676,1,2024-10-24,80204,0,73102,L 87-102,*,35:12,6,13,0.462,1,3,0.333,5,10,0.5,0.5,3,4,0.75,4,8,12,13,2,1,3,3,16,21.7,-9
2,677,2,2024-10-26,80204,0,90015,L 104-109,*,36:46,14,26,0.538,7,12,0.583,7,14,0.5,0.673,6,8,0.75,3,6,9,4,2,1,5,2,41,31.2,7
3,678,3,2024-10-28,80204,1,51300,W 127-125 (OT),*,43:41,18,27,0.667,3,5,0.6,15,22,0.682,0.722,1,2,0.5,3,7,10,4,1,2,3,2,40,33.5,9
4,679,4,2024-10-29,80204,1,11217,W 144-139 (OT),*,40:31,9,16,0.563,0,0,,9,16,0.563,0.563,11,13,0.846,6,12,18,16,0,1,1,3,29,38.1,8
