Rk,Gcar,Gtm,Date,Team,AWAY,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
63,479,66,2016-03-14,94607,0,70112,W 125-107,*,31:18,10,16,0.625,4,9,0.444,6,7,0.857,0.75,3,4,0.75,1,4,5,5,2,0,1,1,27,25.4,27
64,480,67,2016-03-16,94607,0,10001,W 121-85,*,28:21,12,20,0.6,8,13,0.615,4,7,0.571,0.8,2,2,1.0,0,6,6,4,0,0,2,2,34,26.6,31
65,481,68,2016-03-18,94607,1,75219,W 130-112,*,34:19,12,26,0.462,6,12,0.5,6,14,0.429,0.577,1,1,1.0,1,8,9,10,2,0,1,2,31,27.9,8
66,482,69,2016-03-19,94607,1,78219,L 79-87,*,37:36,4,18,0.222,1,12,0.083,3,6,0.5,0.25,5,5,1.0,2,4,6,6,2,0,2,0,14,9.8,-10
67,483,70,2016-03-21,94607,1,55403,W 109-104,*,34:50,6,17,0.353,2,9,0.222,4,8,0.5,0.412,5,6,0.833,3,4,7,11,3,1,5,4,19,17.2,0
68,484,71,2016-03-23,94607,0,90015,W 114-98,*,37:26,12,23,0.522,4,10,0.4,8,13,0.615,0.609,5,6,0.833,0,4,4,5,3,0,1,3,33,26.8,4
69,485,72,2016-03-25,94607,0,75219,W 128-120,*,35:11,9,18,0.5,5,12,0.417,4,6,0.667,0.639,10,11,0.909,0,8,8,8,4,0,3,0,33,32.6,15
70,486,73,2016-03-27,94607,0,19148,W 117-105,*,33:12,7,16,0.438,2,9,0.222,5,7,0.714,0.5,4,5,0.8,0,3,3,8,4,0,4,0,20,17.7,4
71,487,74,2016-03-29,94607,0,20004,W 102-94,*,34:42,9,20,0.45,6,8,0.75,3,12,0.25,0.6,2,2,1.0,0,7,7,7,5,0,5,3,26,21.4,15
72,488,75,2016-03-30,94607,1,84101,W 103-96 (OT),*,42:16,11,23,0.478,5,10,0.5,6,13,0.462,0.587,4,5,0.8,2,5,7,4,2,0,5,4,31,20.0,6
73,489,76,2016-04-01,94607,0,02114,L 106-109,*,36:37,9,19,0.474,8,14,0.571,1,5,0.2,0.684,3,3,1.0,0,5,5,6,1,0,9,2,29,16.2,-1
74,490,77,2016-04-03,94607,0,97227,W 136-111,*,34:35,13,21,0.619,9,13,0.692,4,8,0.5,0.833,4,4,1.0,2,4,6,7,2,1,4,2,39,34.9,16
75,491,78,2016-04-05,94607,0,55403,L 117-124 (OT),*,42:35,7,25,0.28,4,14,0.286,3,11,0.273,0.36,3,3,1.0,2,4,6,15,3,0,3,4,21,17.8,3
76,492,79,2016-04-07,94607,0,78219,W 112-101,*,36:17,11,19,0.579,3,7,0.429,8,12,0.667,0.658,2,2,1.0,0,5,5,9,2,0,3,2,27,24.1,14
77,493,80,2016-04-09,94607,1,38103,W 100-99,*,33:59,7,22,0.318,3,14,0.214,4,8,0.5,0.386,0,0,,0,9,9,8,1,0,2,1,17,11.3,10
78,494,81,2016-04-10,94607,1,78219,W 92-86,*,35:22,13,22,0.591,4,9,0.444,9,13,0.692,0.682,7,7,1.0,0,5,5,5,2,0,4,4,37,28.2,7
79,495,82,2016-04-13,94607,0,38103,W 125-104,*,29:46,15,24,0.625,10,19,0.526,5,5,1.0,0.833,6,6,1.0,1,3,4,6,2,0,2,2,46,40.2,19
1,496,1,2016-10-25,94607,0,78219,L 100-129,*,34:06,9,18,0.5,3,10,0.3,6,8,0.75,0.583,5,6,0.833,0,3,3,4,0,0,4,1,26,15.9,-9
2,497,2,2016-10-28,94607,1,70112,W 122-114,*,34:04,8,19,0.421,4,10,0.4,4,9,0.444,0.526,3,4,0.75,1,0,1,8,1,0,4,3,23,14.6,4
3,498,3,2016-10-30,94607,1,85004,W 106-100,*,34:13,9,17,0.529,5,8,0.625,4,9,0.444,0.676,5,5,1.0,0,1,1,3,0,0,1,5,28,19.1,0
4,499,4,2016-11-01,94607,1,97227,W 127-104,*,29:30,10,21,0.476,5,10,0.5,5,11,0.455,0.595,3,4,0.75,1,3,4,3,1,0,4,3,28,16.4,24
5,500,5,2016-11-03,94607,0,73102,W 122-96,*,30:03,6,14,0.429,2,6,0.333,4,8,0.5,0.5,7,8,0.875,0,1,1,7,2,1,1,1,21,19.7,17
6,501,6,2016-11-04,94607,1,90015,L 97-117,*,31:06,5,17,0.294,0,10,0.0,5,7,0.714,0.294,3,3,1.0,0,8,8,10,2,1,2,3,13,12.0,-5
7,502,7,2016-11-07,94607,0,70112,W 116-106,*,35:39,16,26,0.615,13,17,0.765,3,9,0.333,0.865,1,2,0.5,3,2,5,5,2,0,4,2,46,37.2,7
8,503,8,2016-11-09,94607,0,75219,W 116-95,*,30:50,8,12,0.667,4,8,0.5,4,4,1.0,0.833,4,4,1.0,0,3,3,6,1,0,5,1,24,19.5,17
9,504,9,2016-11-10,94607,1,80204,W 125-101,*,29:56,10,17,0.588,7,13,0.538,3,4,0.75,0.794,6,6,1.0,1,4,5,6,1,0,4,1,33,27.8,27
10,505,10,2016-11-13,94607,0,85004,W 133-120,*,36:46,9,17,0.529,5,9,0.556,4,8,0.5,0.676,7,7,1.0,0,6,6,6,2,0,3,2,30,25.9,22
11,506,11,2016-11-16,94607,1,51300,W 127-121,*,37:22,10,19,0.526,3,9,0.333,7,10,0.7,0.605,12,13,0.923,2,1,3,7,1,0,3,3,35,28.7,5
12,507,12,2016-11-18,94607,1,02114,W 104-88,*,36:18,7,20,0.35,2,10,0.2,5,10,0.5,0.4,0,0,,0,3,3,8,4,1,2,4,16,12.4,19
13,508,13,2016-11-19,94607,1,53203,W 124-121,*,34:41,7,21,0.333,1,11,0.091,6,10,0.6,0.357,5,5,1.0,0,5,5,5,1,0,3,4,20,9.5,1
14,509,14,2016-11-21,94607,1,46225,W 120-83,*,29:30,6,11,0.545,2,6,0.333,4,5,0.8,0.636,8,8,1.0,2,4,6,6,1,0,1,1,22,23.1,34
15,510,15,2016-11-23,94607,0,90015,W 149-106,*,28:45,11,18,0.611,7,12,0.583,4,6,0.667,0.806,2,2,1.0,0,5,5,9,1,0,1,1,31,30.2,32
16,511,16,2016-11-25,94607,1,90015,W 109-85,*,35:36,8,17,0.471,4,10,0.4,4,7,0.571,0.588,4,4,1.0,2,3,5,5,3,0,3,1,24,20.7,14
17,512,17,2016-11-26,94607,0,55403,W 115-102,*,37:10,13,19,0.684,4,8,0.5,9,11,0.818,0.789,4,4,1.0,1,7,8,6,1,0,6,4,34,26.3,16
18,513,18,2016-11-28,94607,0,30313,W 105-100,*,38:14,6,17,0.353,4,11,0.364,2,6,0.333,0.471,9,11,0.818,0,3,3,3,2,0,3,2,25,15.9,6
19,514,19,2016-12-01,94607,0,77002,L 127-132 (2OT),*,38:23,9,22,0.409,4,13,0.308,5,9,0.556,0.5,6,6,1.0,1,2,3,5,3,1,5,6,28,17.3,10
20,515,20,2016-12-03,94607,0,85004,W 138-109,*,29:50,10,15,0.667,5,7,0.714,5,8,0.625,0.833,6,6,1.0,0,2,2,1,1,0,3,2,31,23.0,15
21,516,21,2016-12-05,94607,0,46225,W 142-106,*,29:09,4,10,0.4,2,7,0.286,2,3,0.667,0.5,3,4,0.75,0,4,4,11,2,1,0,4,13,17.2,24
22,517,22,2016-12-07,94607,1,90015,W 115-98,*,33:17,7,16,0.438,0,8,0.0,7,8,0.875,0.438,5,5,1.0,0,4,4,6,7,0,3,3,19,18.8,18
23,518,23,2016-12-08,94607,1,84101,W 106-99,*,35:34,7,16,0.438,3,9,0.333,4,7,0.571,0.531,9,9,1.0,0,5,5,2,2,0,3,2,26,18.7,10
24,519,24,2016-12-10,94607,1,38103,L 89-110,*,30:35,4,14,0.286,3,11,0.273,1,3,0.333,0.393,6,6,1.0,2,6,8,3,0,0,4,3,17,8.9,-24
25,520,25,2016-12-11,94607,1,55403,W 116-108,*,31:35,6,13,0.462,2,5,0.4,4,8,0.5,0.538,8,8,1.0,1,3,4,9,1,0,0,3,22,23.0,-6
26,521,26,2016-12-13,94607,1,70112,W 113-109,*,34:07,11,23,0.478,5,9,0.556,6,14,0.429,0.587,3,4,0.75,2,2,4,7,1,0,2,2,30,23.0,4
27,522,27,2016-12-15,94607,0,10001,W 103-90,*,33:49,3,14,0.214,2,8,0.25,1,6,0.167,0.286,0,0,,1,9,10,8,1,0,3,0,8,6.4,20
28,523,28,2016-12-17,94607,0,97227,W 135-90,*,27:14,6,11,0.545,5,8,0.625,1,3,0.333,0.773,2,2,1.0,0,3,3,6,0,0,3,3,19,14.6,21
29,524,29,2016-12-20,94607,0,84101,W 104-74,*,30:13,8,18,0.444,4,9,0.444,4,9,0.444,0.556,5,5,1.0,0,3,3,4,3,0,0,0,25,22.3,27
30,525,30,2016-12-22,94607,1,11217,W 117-101,*,32:58,6,19,0.316,3,13,0.231,3,6,0.5,0.395,0,0,,0,2,2,7,5,0,2,5,15,10.6,25
31,526,31,2016-12-23,94607,1,48226,W 119-113,*,35:00,7,16,0.438,5,10,0.5,2,6,0.333,0.594,6,6,1.0,0,3,3,8,2,0,5,1,25,19.7,6
32,527,32,2016-12-25,94607,1,44115,L 108-109,*,37:20,4,11,0.364,2,7,0.286,2,4,0.5,0.455,5,6,0.833,0,3,3,3,3,0,3,4,15,9.9,-1
33,528,33,2016-12-28,94607,0,51300,W 121-111,*,36:19,9,18,0.5,3,6,0.5,6,12,0.5,0.583,7,7,1.0,1,6,7,7,0,0,2,3,28,23.2,27
34,529,34,2016-12-30,94607,0,75219,W 108-99,*,30:08,5,12,0.417,3,6,0.5,2,6,0.333,0.542,1,1,1.0,0,4,4,5,1,0,1,2,14,11.5,14
35,530,35,2017-01-02,94607,0,80204,W 127-119,*,35:03,8,18,0.444,3,9,0.333,5,9,0.556,0.528,3,3,1.0,0,3,3,5,0,0,3,2,22,13.2,7
36,531,36,2017-01-04,94607,0,97227,W 125-117,*,35:54,12,25,0.48,5,13,0.385,7,12,0.583,0.58,6,8,0.75,1,6,7,5,1,0,5,1,35,23.1,6
37,532,37,2017-01-06,94607,0,38103,L 119-128 (OT),*,42:13,15,27,0.556,5,13,0.385,10,14,0.714,0.648,5,5,1.0,0,3,3,6,1,1,4,2,40,29.1,-10
38,533,38,2017-01-08,94607,1,95814,W 117-106,*,37:06,11,22,0.5,5,11,0.455,6,11,0.545,0.614,3,3,1.0,2,2,4,6,2,0,4,3,30,22.0,14
39,534,39,2017-01-10,94607,0,33132,W 107-95,*,35:43,8,21,0.381,4,11,0.364,4,10,0.4,0.476,4,5,0.8,1,7,8,9,1,1,3,0,24,19.9,18
40,535,40,2017-01-12,94607,0,48226,W 127-107,*,29:51,9,17,0.529,3,9,0.333,6,8,0.75,0.618,3,3,1.0,0,2,2,7,5,0,8,0,24,18.2,32
41,536,41,2017-01-16,94607,0,44115,W 126-91,*,30:55,7,20,0.35,5,12,0.417,2,8,0.25,0.475,1,2,0.5,0,2,2,11,4,0,3,2,20,16.9,23
42,537,42,2017-01-18,94607,0,73102,W 121-100,*,34:11,9,19,0.474,2,6,0.333,7,13,0.538,0.526,4,4,1.0,0,4,4,8,3,0,3,0,24,21.1,19
43,538,43,2017-01-20,94607,1,77002,W 125-108,*,32:57,8,18,0.444,5,11,0.455,3,7,0.429,0.583,3,5,0.6,0,1,1,7,1,0,1,1,24,18.6,15
44,539,44,2017-01-22,94607,1,32801,W 118-98,*,29:33,8,15,0.533,7,13,0.538,1,2,0.5,0.767,4,4,1.0,1,3,4,6,0,0,3,2,27,21.7,32
45,540,45,2017-01-23,94607,1,33132,L 102-105,*,36:31,7,19,0.368,3,9,0.333,4,10,0.4,0.447,4,5,0.8,0,9,9,8,0,1,4,2,21,14.3,1
46,541,46,2017-01-25,94607,1,28202,W 113-103,*,36:16,11,23,0.478,6,12,0.5,5,11,0.455,0.609,0,0,,0,2,2,7,1,1,4,2,28,18.7,0
47,542,47,2017-01-28,94607,0,90015,W 144-98,*,28:57,15,23,0.652,9,15,0.6,6,8,0.75,0.848,4,4,1.0,0,9,9,6,0,0,2,1,43,37.4,42
48,543,49,2017-02-01,94607,0,28202,W 126-111,*,30:16,14,20,0.7,11,15,0.733,3,5,0.6,0.975,0,0,,1,4,5,8,3,0,1,2,39,39.3,25
49,544,50,2017-02-02,94607,1,90015,W 133-120,*,37:26,11,23,0.478,3,10,0.3,8,13,0.615,0.543,4,4,1.0,1,2,3,11,3,0,4,1,29,24.9,13
50,545,51,2017-02-04,94607,1,95814,L 106-109 (OT),*,41:45,11,20,0.55,8,14,0.571,3,6,0.5,0.75,5,6,0.833,0,4,4,9,3,0,3,2,35,31.7,4
51,546,52,2017-02-08,94607,0,60612,W 123-92,*,28:12,5,11,0.455,1,4,0.25,4,7,0.571,0.5,2,2,1.0,0,1,1,6,1,0,2,4,13,9.2,20
52,547,53,2017-02-10,94607,1,38103,W 122-107,*,34:51,6,13,0.462,2,6,0.333,4,7,0.571,0.538,4,5,0.8,0,4,4,5,0,0,3,3,18,11.4,15
53,548,54,2017-02-11,94607,1,73102,W 130-114,*,33:54,9,19,0.474,4,11,0.364,5,8,0.625,0.579,4,4,1.0,3,5,8,9,2,0,0,2,26,27.4,16
54,549,55,2017-02-13,94607,1,80204,L 110-132,*,26:42,4,18,0.222,1,11,0.091,3,7,0.429,0.25,2,2,1.0,1,1,2,5,1,0,1,1,11,4.1,-24
55,550,56,2017-02-15,94607,0,95814,W 109-86,*,30:03,4,14,0.286,2,8,0.25,2,6,0.333,0.357,3,4,0.75,0,6,6,9,0,2,3,2,13,10.1,23
56,551,57,2017-02-23,94607,0,90015,W 123-113,*,32:11,10,16,0.625,6,10,0.6,4,6,0.667,0.813,9,10,0.9,1,6,7,5,4,0,4,5,35,31.4,26
57,552,58,2017-02-25,94607,0,11217,W 112-95,*,34:55,9,21,0.429,5,10,0.5,4,11,0.364,0.548,4,4,1.0,1,4,5,5,3,0,4,2,27,19.5,17
58,553,59,2017-02-27,94607,1,19148,W 119-108,*,34:48,7,23,0.304,0,11,0.0,7,12,0.583,0.304,5,5,1.0,2,2,4,6,2,0,4,2,19,9.1,8
59,554,60,2017-02-28,94607,1,20004,L 108-112,*,34:14,9,20,0.45,2,9,0.222,7,11,0.636,0.5,5,6,0.833,4,3,7,4,2,0,5,3,25,16.5,-5
60,555,61,2017-03-02,94607,1,60612,L 87-94,*,35:28,10,27,0.37,2,11,0.182,8,16,0.5,0.407,1,1,1.0,1,5,6,5,5,0,4,4,23,13.2,-4
61,556,62,2017-03-05,94607,1,10001,W 112-105,*,36:51,11,24,0.458,5,13,0.385,6,11,0.545,0.563,4,6,0.667,2,6,8,6,2,0,2,2,31,24.4,22
62,557,63,2017-03-06,94607,1,30313,W 119-111,*,34:31,8,20,0.4,6,15,0.4,2,5,0.4,0.55,2,3,0.667,1,3,4,9,0,0,2,4,24,17.1,5
63,558,64,2017-03-08,94607,0,02114,L 86-99,*,35:08,8,16,0.5,2,9,0.222,6,7,0.857,0.563,5,5,1.0,3,2,5,6,0,1,4,4,23,17.0,-3
64,559,65,2017-03-10,94607,1,55403,L 102-103,*,35:18,10,27,0.37,1,8,0.125,9,19,0.474,0.389,5,5,1.0,3,3,6,7,1,0,6,4,26,12.4,-5
65,560,67,2017-03-14,94607,0,19148,W 106-104,*,37:25,8,23,0.348,5,13,0.385,3,10,0.3,0.457,8,8,1.0,2,4,6,5,3,0,5,3,29,19.0,3
66,561,68,2017-03-16,94607,0,32801,W 122-92,*,28:07,8,15,0.533,2,7,0.286,6,8,0.75,0.6,7,7,1.0,0,1,1,9,3,0,2,1,25,24.9,24
67,562,69,2017-03-18,94607,0,53203,W 117-92,*,30:17,9,13,0.692,6,8,0.75,3,5,0.6,0.923,4,4,1.0,0,4,4,4,1,1,3,3,28,24.0,18
68,563,70,2017-03-20,94607,1,73102,W 111-95,*,29:53,8,17,0.471,7,12,0.583,1,5,0.2,0.676,0,0,,0,4,4,6,0,0,5,3,23,13.5,16
69,564,71,2017-03-21,94607,1,75219,W 112-87,*,29:45,7,14,0.5,3,9,0.333,4,5,0.8,0.607,0,0,,1,4,5,9,2,0,0,1,17,19.8,14
70,565,72,2017-03-24,94607,0,95814,W 114-100,*,33:14,9,18,0.5,5,11,0.455,4,7,0.571,0.639,4,4,1.0,1,6,7,12,6,0,3,0,27,31.9,28
71,566,73,2017-03-26,94607,0,38103,W 106-94,*,36:19,8,18,0.444,5,12,0.417,3,6,0.5,0.583,0,0,,0,1,1,11,4,0,5,1,21,18.2,8
72,567,74,2017-03-28,94607,1,77002,W 113-106,*,33:25,11,22,0.5,3,11,0.273,8,11,0.727,0.568,7,10,0.7,2,8,10,7,2,0,6,5,32,22.5,9
73,568,75,2017-03-29,94607,1,78219,W 110-98,*,35:08,9,20,0.45,4,8,0.5,5,12,0.417,0.55,7,7,1.0,1,3,4,11,1,0,2,5,29,24.9,6
74,569,76,2017-03-31,94607,0,77002,W 107-98,*,34:46,8,18,0.444,4,9,0.444,4,9,0.444,0.556,4,5,0.8,3,4,7,5,2,0,2,4,24,19.4,14
75,570,77,2017-04-02,94607,0,20004,W 139-115,*,35:33,15,22,0.682,9,14,0.643,6,8,0.75,0.886,3,3,1.0,0,1,1,8,1,0,1,3,42,37.3,26
76,571,78,2017-04-04,94607,0,55403,W 121-107,*,29:53,7,18,0.389,3,8,0.375,4,10,0.4,0.472,2,4,0.5,0,3,3,9,3,2,3,2,19,16.2,13
77,572,79,2017-04-05,94607,1,85004,W 120-111,*,35:11,15,25,0.6,8,12,0.667,7,13,0.538,0.76,4,7,0.571,0,4,4,11,2,2,3,0,42,38.6,25
78,573,81,2017-04-10,94607,0,84101,L 99-105,*,29:57,9,16,0.563,6,8,0.75,3,8,0.375,0.75,4,5,0.8,1,3,4,4,1,0,1,1,28,24.0,9
79,574,82,2017-04-12,94607,0,90015,W 109-94,*,28:27,6,17,0.353,5,14,0.357,1,3,0.333,0.5,3,4,0.75,0,5,5,8,2,0,6,1,20,12.8,27
1,575,1,2017-10-17,94607,0,77002,L 121-122,*,29:33,8,18,0.444,3,9,0.333,5,9,0.556,0.528,3,3,1.0,0,5,5,4,1,0,2,4,22,14.3,9
2,576,2,2017-10-20,94607,1,70112,W 128-120,*,35:07,7,16,0.438,4,11,0.364,3,5,0.6,0.563,10,10,1.0,0,3,3,8,0,0,1,1,28,24.7,7
3,577,3,2017-10-21,94607,1,38103,L 101-111,*,30:05,9,17,0.529,6,11,0.545,3,6,0.5,0.706,13,13,1.0,0,6,6,3,0,0,2,5,37,28.6,-6
4,578,4,2017-10-23,94607,1,75219,W 133-103,*,31:09,7,15,0.467,2,10,0.2,5,5,1.0,0.533,13,13,1.0,2,0,2,8,4,0,6,1,29,25.9,22
5,579,5,2017-10-25,94607,0,51300,W 117-112,*,37:31,9,20,0.45,4,11,0.364,5,9,0.556,0.55,8,8,1.0,0,4,4,5,3,1,2,2,30,25.2,14
6,580,6,2017-10-27,94607,0,20004,W 120-117,*,36:12,7,19,0.368,3,13,0.231,4,6,0.667,0.447,3,3,1.0,0,5,5,8,2,0,2,2,20,15.8,-8
7,581,7,2017-10-29,94607,0,48226,L 107-115,*,35:26,11,17,0.647,3,7,0.429,8,10,0.8,0.735,2,3,0.667,1,5,6,8,1,0,5,3,27,21.7,12
8,582,8,2017-10-30,94607,1,90015,W 141-113,*,29:54,9,14,0.643,7,11,0.636,2,3,0.667,0.893,6,8,0.75,2,3,5,6,2,1,1,3,31,31.0,21
9,583,9,2017-11-02,94607,1,78219,W 112-92,*,31:51,7,13,0.538,3,4,0.75,4,9,0.444,0.654,4,4,1.0,1,7,8,5,3,0,2,2,21,21.2,16
10,584,10,2017-11-04,94607,1,80204,W 127-108,*,29:38,7,14,0.5,5,10,0.5,2,4,0.5,0.679,3,4,0.75,0,0,0,11,2,0,3,0,22,21.3,44
11,585,11,2017-11-06,94607,0,33132,W 97-80,*,33:53,5,19,0.263,2,9,0.222,3,10,0.3,0.316,4,5,0.8,0,5,5,4,2,0,1,3,16,8.4,25
12,586,12,2017-11-08,94607,0,55403,W 125-101,*,29:48,7,16,0.438,2,7,0.286,5,9,0.556,0.5,6,6,1.0,0,8,8,8,2,1,5,2,22,18.5,16
13,587,13,2017-11-11,94607,0,19148,W 135-114,*,29:54,5,12,0.417,3,8,0.375,2,4,0.5,0.542,9,9,1.0,0,4,4,9,1,0,2,0,22,22.1,29
14,588,15,2017-11-16,94607,1,02114,L 88-92,*,31:04,3,14,0.214,2,9,0.222,1,5,0.2,0.286,1,2,0.5,2,4,6,5,4,0,4,5,9,4.1,-14
15,589,16,2017-11-18,94607,1,19148,W 124-116,*,34:39,11,22,0.5,4,9,0.444,7,13,0.538,0.591,9,9,1.0,0,5,5,5,0,1,2,1,35,27.3,3
16,590,17,2017-11-19,94607,1,11217,W 118-111,*,32:39,14,24,0.583,4,10,0.4,10,14,0.714,0.667,7,8,0.875,3,8,11,7,3,0,7,6,39,30.4,4
17,591,18,2017-11-22,94607,1,73102,L 91-108,*,30:49,9,18,0.5,3,8,0.375,6,10,0.6,0.583,3,3,1.0,1,4,5,6,1,0,6,1,24,15.7,-17
18,592,19,2017-11-24,94607,0,60612,W 143-94,*,26:51,10,18,0.556,4,11,0.364,6,7,0.857,0.667,9,9,1.0,0,7,7,4,2,0,2,2,33,28.5,39
19,593,20,2017-11-25,94607,0,70112,W 110-95,*,36:28,9,25,0.36,3,13,0.231,6,12,0.5,0.42,6,6,1.0,0,4,4,6,1,0,1,2,27,17.7,5
20,594,22,2017-11-29,94607,1,90015,W 127-123 (OT),*,39:24,9,20,0.45,3,9,0.333,6,11,0.545,0.525,7,8,0.875,0,5,5,7,0,0,5,4,28,17.0,4
21,595,23,2017-12-01,94607,1,32801,W 133-112,*,33:03,9,20,0.45,3,8,0.375,6,12,0.5,0.525,2,2,1.0,1,5,6,10,3,0,4,2,23,20.0,19
22,596,24,2017-12-03,94607,1,33132,W 123-95,*,30:19,11,16,0.688,5,9,0.556,6,7,0.857,0.844,3,4,0.75,0,2,2,3,2,0,0,1,30,27.1,20
23,597,25,2017-12-04,94607,1,70112,W 125-115,*,34:27,9,19,0.474,5,11,0.455,4,8,0.5,0.605,8,9,0.889,2,3,5,11,1,0,2,5,31,27.9,-1
24,598,37,2017-12-30,94607,0,38103,W 141-128,*,25:36,13,17,0.765,10,13,0.769,3,4,0.75,1.059,2,2,1.0,0,4,4,3,0,0,0,2,38,33.8,21
25,599,38,2018-01-03,94607,1,75219,W 125-122,*,34:29,11,19,0.579,6,13,0.462,5,6,0.833,0.737,4,5,0.8,0,5,5,8,1,0,3,1,32,27.4,7
26,600,39,2018-01-04,94607,1,77002,W 124-114,*,36:51,10,20,0.5,4,10,0.4,6,10,0.6,0.6,5,6,0.833,0,9,9,5,1,0,3,3,29,21.6,3
27,601,40,2018-01-06,94607,1,90015,W 121-105,*,29:51,11,21,0.524,8,16,0.5,3,5,0.6,0.714,15,16,0.938,2,4,6,3,3,0,2,2,45,39.2,28
28,602,41,2018-01-08,94607,0,80204,W 124-114,*,34:50,9,17,0.529,5,10,0.5,4,7,0.571,0.676,9,10,0.9,1,3,4,9,2,0,6,3,32,26.0,3
29,603,44,2018-01-13,94607,1,51300,W 127-125,*,34:28,6,12,0.5,2,7,0.286,4,5,0.8,0.583,10,12,0.833,0,6,6,9,1,0,1,3,24,24.1,-5
30,604,45,2018-01-15,94607,1,44115,W 118-108,*,33:24,8,15,0.533,4,8,0.5,4,7,0.571,0.667,3,4,0.75,1,3,4,8,2,0,3,3,23,20.3,13
31,605,46,2018-01-17,94607,1,60612,W 119-112,*,34:55,10,18,0.556,6,11,0.545,4,7,0.571,0.722,4,4,1.0,0,9,9,4,1,0,6,2,30,21.1,21
32,606,47,2018-01-20,94607,1,77002,L 108-116,*,36:11,6,20,0.3,5,15,0.333,1,5,0.2,0.425,2,4,0.5,0,1,1,8,2,0,6,2,19,7.7,-11
33,607,48,2018-01-23,94607,0,10001,W 123-112,*,33:16,9,19,0.474,8,15,0.533,1,4,0.25,0.684,6,6,1.0,0,6,6,7,0,0,1,2,32,27.2,4
34,608,49,2018-01-25,94607,0,55403,W 126-113,*,37:26,9,14,0.643,5,9,0.556,4,5,0.8,0.821,2,3,0.667,2,3,5,9,3,0,2,2,25,27.2,20
35,609,50,2018-01-27,94607,0,02114,W 109-105,*,36:48,16,24,0.667,8,13,0.615,8,11,0.727,0.833,9,10,0.9,0,4,4,5,2,0,1,2,49,43.1,6
36,610,51,2018-01-30,94607,1,84101,L 99-129,*,29:38,4,13,0.308,1,7,0.143,3,6,0.5,0.346,5,5,1.0,1,1,2,5,0,0,3,1,14,7.6,-17
37,611,52,2018-02-02,94607,1,95814,W 119-104,*,35:35,7,17,0.412,3,10,0.3,4,7,0.571,0.5,6,6,1.0,1,4,5,6,2,0,6,3,23,14.8,14
38,612,53,2018-02-03,94607,1,80204,L 108-115,*,35:37,8,16,0.5,5,12,0.417,3,4,0.75,0.656,3,4,0.75,1,5,6,4,2,0,5,2,24,16.8,4
39,613,54,2018-02-06,94607,0,73102,L 105-125,*,31:49,6,14,0.429,2,9,0.222,4,5,0.8,0.5,7,7,1.0,1,4,5,5,1,1,3,3,21,16.5,-12
40,614,55,2018-02-08,94607,0,75219,W 121-103,*,29:41,7,12,0.583,4,9,0.444,3,3,1.0,0.75,2,2,1.0,2,5,7,8,0,0,4,1,20,18.5,3
41,615,56,2018-02-10,94607,0,78219,W 122-105,*,28:52,7,13,0.538,3,7,0.429,4,6,0.667,0.654,0,0,,1,3,4,8,2,0,2,0,17,17.9,6
42,616,57,2018-02-12,94607,0,85004,W 129-83,*,29:53,8,17,0.471,3,9,0.333,5,8,0.625,0.559,3,3,1.0,2,7,9,7,0,1,3,3,22,18.2,21
43,617,58,2018-02-14,94607,1,97227,L 117-123,*,34:26,6,17,0.353,3,10,0.3,3,7,0.429,0.441,2,2,1.0,2,2,4,6,3,0,7,4,17,8.1,-7
44,618,59,2018-02-22,94607,0,90015,W 134-127,*,37:08,14,19,0.737,8,11,0.727,6,8,0.75,0.947,8,8,1.0,1,5,6,10,2,0,4,4,44,41.9,8
45,619,60,2018-02-24,94607,0,73102,W 112-80,*,29:49,8,19,0.421,5,12,0.417,3,7,0.429,0.553,0,0,,1,8,9,6,3,0,2,2,21,18.4,24
46,620,61,2018-02-26,94607,1,10001,W 125-111,*,30:17,8,16,0.5,4,9,0.444,4,7,0.571,0.625,1,1,1.0,0,5,5,5,0,0,3,1,21,14.6,25
47,621,62,2018-02-28,94607,1,20004,W 109-101,*,35:07,5,15,0.333,4,9,0.444,1,6,0.167,0.467,11,12,0.917,0,5,5,3,2,0,6,3,25,14.5,20
48,622,63,2018-03-02,94607,1,30313,W 114-109,*,23:29,8,15,0.533,4,9,0.444,4,6,0.667,0.667,8,8,1.0,0,1,1,3,2,0,0,0,28,25.1,2
49,623,64,2018-03-06,94607,0,11217,W 114-101,*,33:56,12,20,0.6,6,12,0.5,6,8,0.75,0.75,4,5,0.8,1,5,6,4,3,1,3,2,34,29.3,11
50,624,65,2018-03-08,94607,0,78219,W 110-107,*,02:23,0,1,0.0,0,0,,0,1,0.0,0.0,2,2,1.0,0,0,0,0,0,0,0,0,2,1.3,-1
51,625,72,2018-03-23,94607,0,30313,W 106-94,*,25:22,10,18,0.556,3,8,0.375,7,10,0.7,0.639,6,6,1.0,1,6,7,1,0,1,1,1,29,22.9,9
1,626,1,2018-10-16,94607,0,73102,W 108-100,*,36:37,11,20,0.55,5,9,0.556,6,11,0.545,0.675,5,5,1.0,0,8,8,9,1,0,3,4,32,27.5,15
2,627,2,2018-10-19,94607,1,84101,W 124-123,*,37:07,13,24,0.542,5,9,0.556,8,15,0.533,0.646,0,1,0.0,1,3,4,8,2,0,4,2,31,23.4,-3
