Rk,Gcar,Gtm,Date,Team,AWAY,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
44,557,47,2025-01-27,2114,0,77002,L 112-114,*,41:43,5,14,0.357,1,7,0.143,4,7,0.571,0.393,8,8,1.0,2,4,6,7,0,0,3,0,19,15.7,11
45,558,48,2025-01-29,2114,0,60612,W 122-100,*,31:44,5,15,0.333,2,6,0.333,3,9,0.333,0.4,4,4,1.0,0,8,8,5,0,0,3,1,16,10.0,14
46,559,49,2025-01-31,2114,1,70112,W 118-116,*,38:30,10,21,0.476,4,10,0.4,6,11,0.545,0.571,3,5,0.6,1,5,6,10,1,0,5,2,27,19.9,4
47,560,50,2025-02-02,2114,1,19148,W 118-110,*,44:16,13,20,0.65,5,8,0.625,8,12,0.667,0.775,4,5,0.8,0,7,7,11,1,1,3,3,35,33.1,2
48,561,51,2025-02-04,2114,1,44115,W 112-105,*,34:58,7,23,0.304,3,11,0.273,4,12,0.333,0.37,5,6,0.833,0,4,4,7,2,2,1,0,22,16.8,1
49,562,52,2025-02-06,2114,0,75219,L 120-127,*,28:33,5,12,0.417,3,5,0.6,2,7,0.286,0.542,4,5,0.8,2,2,4,4,0,1,4,2,17,10.9,-22
50,563,53,2025-02-08,2114,1,10001,W 131-104,*,36:44,13,26,0.5,7,14,0.5,6,12,0.5,0.635,7,9,0.778,0,6,6,4,0,0,1,1,40,29.4,18
51,564,54,2025-02-10,2114,1,33132,W 103-85,*,37:44,13,26,0.5,4,12,0.333,9,14,0.643,0.577,3,3,1.0,0,8,8,2,0,1,0,1,33,24.1,6
52,565,55,2025-02-12,2114,0,78219,W 116-103,*,37:54,12,25,0.48,4,14,0.286,8,11,0.727,0.56,4,8,0.5,1,13,14,7,0,1,2,3,32,24.7,12
53,566,56,2025-02-20,2114,1,19148,W 124-104,*,34:32,5,13,0.385,2,7,0.286,3,6,0.5,0.462,3,3,1.0,0,11,11,10,1,0,3,1,15,15.8,19
54,567,57,2025-02-23,2114,0,10001,W 118-105,*,36:41,8,20,0.4,3,10,0.3,5,10,0.5,0.475,6,6,1.0,0,10,10,9,1,0,3,3,25,20.3,12
55,568,58,2025-02-25,2114,1,51300,W 111-101,*,40:20,7,18,0.389,3,12,0.25,4,6,0.667,0.472,2,2,1.0,1,5,6,11,1,0,6,2,19,13.3,20
56,569,59,2025-02-26,2114,1,48226,L 97-117,*,33:09,10,19,0.526,4,9,0.444,6,10,0.6,0.632,3,4,0.75,1,5,6,3,0,0,4,1,27,17.2,-11
57,570,60,2025-02-28,2114,0,44115,L 116-123,*,40:35,19,37,0.514,4,12,0.333,15,25,0.6,0.568,4,5,0.8,5,11,16,9,0,3,3,4,46,37.9,5
58,571,61,2025-03-02,2114,0,80204,W 110-103,*,38:17,4,15,0.267,1,7,0.143,3,8,0.375,0.3,7,8,0.875,0,11,11,7,0,0,6,5,16,6.9,-2
59,572,63,2025-03-06,2114,0,19148,W 123-105,*,31:29,14,23,0.609,5,11,0.455,9,12,0.75,0.717,2,2,1.0,1,6,7,2,3,0,4,2,35,26.6,19
60,573,64,2025-03-08,2114,0,90015,W 111-101,*,45:26,12,28,0.429,6,16,0.375,6,12,0.5,0.536,10,12,0.833,1,11,12,8,2,1,3,3,40,32.5,12
61,574,66,2025-03-12,2114,0,73102,L 112-118,*,41:15,12,23,0.522,4,13,0.308,8,10,0.8,0.609,5,5,1.0,2,6,8,8,0,0,4,2,33,25.7,4
62,575,67,2025-03-14,2114,1,33132,W 103-91,*,36:53,8,21,0.381,5,12,0.417,3,9,0.333,0.5,7,7,1.0,0,4,4,5,1,0,5,2,28,16.4,10
63,576,68,2025-03-15,2114,1,11217,W 115-113,*,36:23,8,19,0.421,1,7,0.143,7,12,0.583,0.447,3,3,1.0,0,8,8,8,0,0,2,3,20,14.7,-15
64,577,70,2025-03-21,2114,1,84101,W 121-99,*,33:28,11,25,0.44,3,10,0.3,8,15,0.533,0.5,1,1,1.0,0,6,6,6,3,0,6,1,26,15.5,18
65,578,71,2025-03-23,2114,1,97227,W 129-116,*,36:46,11,24,0.458,1,7,0.143,10,17,0.588,0.479,7,7,1.0,2,7,9,9,1,2,3,2,30,26.0,16
66,579,72,2025-03-24,2114,1,95814,W 113-95,*,26:27,8,15,0.533,5,9,0.556,3,6,0.5,0.7,4,8,0.5,0,7,7,8,0,0,3,1,25,20.4,13
67,580,74,2025-03-29,2114,1,78219,W 121-111,*,35:53,10,22,0.455,2,9,0.222,8,13,0.615,0.5,7,7,1.0,1,9,10,8,0,1,1,1,29,25.9,9
68,581,75,2025-03-31,2114,1,38103,W 117-103,*,38:23,10,24,0.417,2,11,0.182,8,13,0.615,0.458,3,3,1.0,2,12,14,2,0,1,4,0,25,15.3,9
69,582,76,2025-04-02,2114,0,33132,L 103-124,*,31:53,4,17,0.235,2,9,0.222,2,8,0.25,0.294,6,7,0.857,0,3,3,7,1,0,2,3,16,8.9,-11
70,583,77,2025-04-04,2114,0,85004,W 123-103,*,34:36,9,18,0.5,1,8,0.125,8,10,0.8,0.528,4,5,0.8,0,8,8,8,1,1,2,2,23,20.5,12
71,584,79,2025-04-08,2114,1,10001,W 119-117 (OT),*,47:44,11,22,0.5,4,11,0.364,7,11,0.636,0.591,6,8,0.75,0,7,7,5,1,1,2,2,32,24.7,2
72,585,81,2025-04-11,2114,0,28202,W 130-94,*,31:49,6,17,0.353,3,10,0.3,3,7,0.429,0.441,1,1,1.0,1,7,8,8,0,0,0,4,16,13.3,23
