Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
2024-11-15,MIA,@,IND,W 124-111,*,39,10,17,.588,2,3,.667,8,9,.889,1,10,11,7,5,0,2,2,30,32.5,22
2024-11-12,MIA,@,DET,L 121-123 (OT),*,44,8,13,.615,1,1,1.000,3,5,.600,6,6,12,3,0,1,1,1,20,20.7,1
2024-11-10,MIA,@,MIN,W 95-94,*,39,3,11,.273,0,2,.000,3,6,.500,0,7,7,7,1,3,4,2,9,6.6,12
2024-11-08,MIA,@,DEN,L 122-135,*,39,7,18,.389,1,5,.200,5,6,.833,2,7,9,4,2,0,3,3,20,13.9,-9
2024-11-06,MIA,@,PHO,L 112-115,*,34,5,21,.238,0,1,.000,2,2,1.000,7,5,12,6,5,1,1,2,12,13.8,0
